%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-1000

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
3.73,46171,38.2,2.79,59783,0.163,73.3,64,4.27,4,51.3,v2,0.734,95.7,5362,744,0.235,6.3,0.18,325,29.9,0.41,4.07,98.3,7.91,0.641,0.608,0.42,9.06,0.62,v2,57.5,0.43,61.5,70.2,0.57,56678,6.54,0.762,v3,class5
2.98,55151,35.3,0.58,43205,0.498,78,94,4.47,9,50.2,v1,0.525,76.9,6141,763,0.612,4.11,0.15,605,34.3,0.16,0.44,80.3,6.93,0.372,0.601,0.43,9.06,0.41,v1,56.4,0.45,18.7,56.1,0.43,21053,7.24,0.772,v3,class3
3.45,56326,12.6,2.05,90303,0.167,78.4,72,4.37,7.2,55.2,v2,0.674,96.8,4861,755,0.636,3.07,0.68,811,24.7,0.42,3.66,81.6,8.23,0.501,0.56,0.49,8.56,0.25,v1,58.1,0.59,20.5,64.4,0.88,21571,6.32,0.739,v3,class7
2.73,52982,51.1,2.84,70268,0.244,76,87,4.63,4,52.4,v2,0.697,91.4,5665,747,0.634,6.3,0.68,365,31.9,0.31,3.48,80.8,6.9,0.916,0.548,0.88,9.1,0.27,v2,49.6,0.6,59.7,65.9,0.88,15474,8.01,0.726,v2,class8
3.42,53817,26.5,1.84,58918,0.288,77.6,59,4.68,8.4,50.2,v1,0.673,75.8,6833,760,0.385,6.32,0.3,413,32.4,0.17,2,83.9,6.92,0.395,0.607,0.84,9.35,0.22,v2,60.9,0.42,21.7,58.2,0.38,26914,7.74,0.736,v3,class7
1.77,49947,51.2,2.85,77130,0.316,73.3,83,4.68,4.6,54.4,v2,0.864,98.5,4617,773,0.245,5.05,0.72,818,34.5,0.43,1.69,80.1,6.82,0.219,0.488,0.39,9.09,0.26,v2,62.1,0.45,71.3,60.5,0.86,55770,7.25,0.736,v1,class4
1.93,54523,35.9,1.83,24481,0.168,81.9,94,4.49,3.8,52.1,v2,0.636,98.1,5809,809,0.252,4.97,0.14,610,34,0.3,0.41,96.6,6.91,0.113,0.55,0.71,9.89,0.22,v1,50.3,0.42,81.1,58.6,0.89,53465,7.47,0.766,v2,class2
1.43,53753,40.5,1.94,24444,0.27,77.4,58,4.67,8.8,52.3,v1,0.675,95.7,6957,793,0.242,6.03,0.6,256,28.1,0.18,3.68,83,7.34,0.156,0.351,0.85,9.3,0.31,v1,59.3,0.42,60,71.6,0.23,21452,7.5,0.729,v3,class2
3.62,46625,27.4,1.88,35552,0.298,78.1,87,4.4,5,52.1,v2,0.645,45.7,6862,808,0.466,4.29,0.41,260,26.3,0.3,1.27,93,6.71,0.125,0.353,0.48,9.09,0.25,v1,52.7,0.43,72.1,64.8,0.43,51855,7.61,0.813,v2,class1
3.64,52777,16.9,2.62,66624,0.498,73,62,4.65,8.8,51,v2,0.616,78.1,5174,796,0.242,3.85,0.53,710,34.3,0.45,3.52,80.6,6.76,0.179,0.408,0.74,9.65,0.22,v2,54.9,0.59,70.4,58,0.89,58072,6.49,0.763,v1,class4
1.73,52575,51.3,0.79,24406,0.169,78.1,53,4.41,6,50.2,v2,0.688,93,7244,799,0.242,6.1,0.5,821,27.9,0.45,4.09,66.4,7.65,0.29,0.614,0.85,9.31,0.26,v2,59.8,0.44,79.2,59.5,0.81,84532,6.59,0.831,v2,class1
2.07,46926,26.6,3,24405,0.161,75.1,55,4.37,6.1,50.9,v1,0.669,77.1,6021,767,0.327,3.29,0.46,823,33,0.27,2.84,79.4,6.99,0.285,0.344,0.86,9.21,0.24,v2,49.6,0.59,72.5,60.7,0.78,57132,7.15,0.79,v2,class6
1.76,54014,26.9,1.8,28693,0.316,73.6,87,4.69,5.1,50.2,v1,0.864,96.4,4669,797,0.642,3.9,0.43,818,24.2,0.47,2.91,76.9,7.06,0.253,0.625,0.59,9.38,0.36,v2,60.9,0.53,84.9,72.5,0.51,19237,6.42,0.848,v2,class8
3.63,48969,41.2,2.02,91410,0.497,85,93,4.67,7.1,50.2,v2,0.697,75.1,6080,785,0.253,5.37,0.61,813,32.7,0.29,3.74,65.2,7.02,0.462,0.543,0.63,9.05,0.45,v2,62.1,0.5,87.4,59.8,0.36,60943,7.31,0.772,v3,class7
3.7,47059,47.4,2.28,84210,0.365,76.8,94,4.7,6.9,52,v2,0.782,35,4169,791,0.65,4.86,0.33,775,25,0.33,2.34,97.5,7.22,0.828,0.622,0.6,9.36,0.61,v2,49.9,0.4,65.8,57.5,0.7,69205,7.17,0.845,v1,class5
3.83,55587,31.6,1.9,74561,0.152,82.3,94,4.23,8.1,53.2,v2,0.613,75.8,4600,810,0.427,5.94,0.14,602,30.2,0.2,3.43,85.3,8.15,0.153,0.34,0.69,9.89,0.32,v2,59.5,0.52,79.1,65.3,0.89,58877,6.71,0.819,v3,class5
3.41,53736,39.9,2.84,22464,0.172,72.5,87,4.38,4.1,50.3,v2,0.771,76,5799,785,0.866,6.03,0.69,544,27,0.27,2.09,77.9,8.21,0.295,0.617,0.85,9.04,0.26,v2,59.1,0.6,59.8,62.8,0.53,85678,7.5,0.702,v3,class3
3.72,51687,39.2,1.56,19601,0.168,78.7,87,4.37,8.6,50.7,v2,0.626,76.5,6797,808,0.618,6.26,0.14,596,26.1,0.36,0.56,74,7.54,0.104,0.587,0.71,9.07,0.39,v2,58.9,0.61,59.8,62.8,0.89,20538,7.55,0.739,v2,class2
2.75,50687,43.7,2.41,29905,0.434,71.7,93,4.64,9.3,52.5,v1,0.691,95.4,6724,800,0.488,5.19,0.71,613,29.5,0.45,4.11,91.7,7.51,0.169,0.616,0.75,9.56,0.28,v1,57,0.34,18.5,64.2,0.88,69152,7.37,0.798,v2,class5
3.49,54582,44.7,2.96,51192,0.171,73.4,88,4.48,5.8,51,v1,0.864,98,6033,803,0.249,6.12,0.72,649,31.8,0.45,3.63,73.3,6.74,0.407,0.346,0.89,9.03,0.6,v2,62,0.57,28,61.7,0.42,77750,7.04,0.689,v3,class3
2.55,46969,25.7,2.55,21657,0.218,78.1,71,4.45,7.1,51.2,v2,0.783,86.4,6801,746,0.888,6.01,0.13,823,34.6,0.45,2.01,80.5,6.74,0.676,0.342,0.65,9.12,0.59,v1,47.9,0.43,59.8,71.3,0.28,59580,7.28,0.788,v3,class7
2.19,56314,44.2,2.06,23260,0.495,85.1,72,4.26,8.2,50.2,v2,0.863,82.2,4852,750,0.383,4.49,0.36,427,29.6,0.25,0.44,80,8.46,0.589,0.624,0.91,9.06,0.29,v1,59,0.38,29.3,59.7,0.21,67991,6.82,0.81,v3,class3
2.82,49770,51,2.22,54718,0.209,82,70,4.39,8.9,50.2,v1,0.618,46.9,5712,742,0.513,3.43,0.36,728,31.4,0.42,3.79,88.1,6.74,0.216,0.525,0.69,9.09,0.34,v2,59.8,0.37,82.8,72,0.66,54049,6.28,0.749,v2,class8
1.39,56627,35,2.48,45007,0.455,73,90,4.66,4.4,52.8,v2,0.649,80.7,4447,788,0.775,6.37,0.53,694,34.3,0.15,1.53,87.2,7.21,0.209,0.372,0.57,9.08,0.26,v1,50.7,0.42,33.1,70.6,0.75,28844,7.08,0.818,v1,class3
3.04,55121,51.3,0.57,20003,0.247,72.7,88,4.45,9.4,53,v2,0.637,59.5,4499,747,0.605,5.96,0.38,815,26.2,0.29,3.8,98.8,7.23,0.824,0.334,0.46,9.09,0.6,v1,51.7,0.55,75.7,62.8,0.48,80561,7.33,0.818,v1,class6
3.4,50205,40.7,1.84,35548,0.171,78.8,93,4.39,7.4,51.5,v1,0.667,83.7,6760,760,0.239,4.65,0.68,683,31.5,0.22,3.46,98.4,7.34,0.176,0.367,0.5,9.05,0.58,v1,59.5,0.36,75.6,55.3,0.89,53652,7.61,0.755,v1,class3
3.29,56258,26.6,2.34,32229,0.164,73.8,75,4.38,7.1,50.2,v1,0.696,96.4,4214,760,0.249,6.13,0.66,602,26.8,0.42,0.93,93,8.3,0.946,0.616,0.66,9.1,0.6,v2,49.3,0.45,86.8,71.6,0.48,55253,6.25,0.701,v3,class3
3.57,47942,15.2,1.9,24306,0.172,79.1,80,4.69,3.4,50.2,v2,0.863,93.3,5059,747,0.588,4.06,0.54,604,32.3,0.35,3.53,94.7,7.56,0.33,0.385,0.42,9.81,0.62,v2,60.9,0.61,59.9,70.3,0.34,59083,7.09,0.782,v1,class3
2.55,53325,26.8,2.57,74123,0.264,77.7,69,4.7,9.5,50.2,v2,0.648,50.1,6483,766,0.245,6.27,0.73,413,24.8,0.46,2.59,70,6.9,0.409,0.626,0.42,9.09,0.32,v2,50,0.42,63.2,72,0.82,54302,6.59,0.848,v2,class1
2.25,46560,31.5,2.28,23977,0.216,78.4,92,4.55,9.2,50.4,v1,0.5,75.1,6100,801,0.253,6.14,0.63,601,32.8,0.27,4.1,96,6.96,0.457,0.333,0.91,9.13,0.36,v2,59.9,0.42,36.5,56.6,0.52,56526,6.36,0.754,v1,class3
3.88,50334,51.2,2.02,20957,0.316,83.2,81,4.24,7.5,50.3,v1,0.742,92.1,4655,762,0.643,5.1,0.73,599,25,0.35,3.68,82.6,8.31,0.965,0.372,0.91,9.33,0.47,v1,59.8,0.49,21.4,67.4,0.66,82072,6.58,0.74,v2,class3
3.29,54725,16.1,3.3,59486,0.167,77,69,4.26,7.3,50.2,v2,0.625,63.9,5542,750,0.47,6.07,0.25,819,33.2,0.29,3.29,96.5,6.91,0.736,0.622,0.67,9.11,0.25,v1,47.9,0.41,59.7,63.1,0.89,42388,7.65,0.74,v1,class7
2.02,47995,33,1.31,58799,0.315,77.7,63,4.59,8,50.4,v1,0.672,78.4,5260,806,0.24,3.04,0.68,607,29.9,0.24,1.95,93.1,6.94,0.242,0.61,0.4,8.25,0.25,v2,61.9,0.42,21.4,71,0.37,23970,8.19,0.762,v3,class6
3.48,46267,42.1,0.6,76556,0.167,78.5,87,4.59,7.6,52.9,v2,0.68,78.9,7222,810,0.601,5.68,0.47,822,29.2,0.21,2.87,98.6,8.72,0.23,0.48,0.89,9.06,0.27,v2,60.9,0.43,56.2,65.1,0.48,16304,7.46,0.764,v2,class6
2.79,47315,12,1.98,56939,0.316,76.5,69,4.62,3.5,50.2,v2,0.863,97.7,5071,760,0.571,6.03,0.2,822,33.6,0.24,0.48,80.2,6.91,0.831,0.488,0.67,9.28,0.21,v2,56.1,0.37,21.2,59.5,0.31,37746,8.23,0.817,v1,class2
2.43,56406,28.9,1.84,60665,0.316,72.5,90,4.37,5.9,50.2,v1,0.633,98.4,7513,761,0.584,6.22,0.59,689,26.1,0.45,0.75,81.2,7,0.477,0.344,0.77,9.05,0.24,v1,49.1,0.38,59.8,56.1,0.52,21556,8.1,0.772,v1,class5
2.72,51510,46.6,2.56,61923,0.166,71.6,92,4.67,8.1,51.8,v1,0.833,84.3,5476,776,0.648,5.71,0.56,497,27.3,0.18,2.16,89.9,6.93,0.258,0.428,0.75,9.69,0.26,v2,61.1,0.56,51.9,64.7,0.88,30693,6.58,0.706,v3,class2
3.51,46427,34.5,3.09,95232,0.201,79.2,51,4.32,8.5,55.4,v2,0.724,79.8,4977,765,0.778,6.26,0.41,785,27.8,0.21,2.53,79.8,7.22,0.879,0.369,0.85,9.38,0.29,v2,61.7,0.46,60.2,67.7,0.31,14883,7.67,0.705,v3,class3
2.46,54314,25,3.31,88683,0.421,77.6,90,4.7,5.4,50.8,v2,0.644,91.7,6446,758,0.234,3.25,0.17,524,32.3,0.29,3.62,83.2,7.35,0.519,0.625,0.61,9.74,0.28,v1,52.4,0.34,28.6,70.2,0.29,51731,8.27,0.798,v2,class3
3.3,55106,36.6,2.11,43706,0.497,78.5,94,4.26,7.4,54.5,v2,0.611,77,6941,761,0.598,4.8,0.7,817,32.6,0.47,1.44,81.2,6.77,0.203,0.593,0.94,9.16,0.34,v2,60.6,0.34,22.1,71.8,0.32,33702,6.58,0.765,v3,class4
3.79,53541,39.9,2,93824,0.156,79.5,92,4.6,8.6,52.4,v2,0.644,98.3,5310,765,0.64,6.02,0.41,601,30.3,0.4,1.72,86.3,6.75,0.794,0.5,0.57,8.37,0.33,v1,60.7,0.42,44.8,63.2,0.34,59220,6.58,0.765,v3,class1
3.65,53966,35.5,3.18,20658,0.498,72.8,51,4.29,4.3,51.5,v2,0.651,99.2,6520,764,0.297,4.46,0.36,397,34.6,0.41,3.94,80.1,6.68,0.256,0.624,0.52,9.09,0.29,v2,59.3,0.42,62.5,59.3,0.18,52273,7.38,0.685,v1,class1
1.45,55599,16.7,1.85,92216,0.207,78,75,4.62,3.7,50.6,v2,0.65,81.8,6731,768,0.611,6.24,0.71,817,28.2,0.46,2.75,95.5,6.89,0.724,0.596,0.95,9.49,0.35,v2,60.3,0.37,44.7,56.2,0.61,55047,6.33,0.8,v1,class1
3.84,52983,48.9,1.97,96980,0.145,78.7,77,4.53,8.5,51.4,v2,0.728,97.3,7180,797,0.503,4.72,0.22,697,26.7,0.21,2.45,77.5,6.7,0.888,0.626,0.76,9.38,0.34,v2,56.8,0.63,60.1,72.8,0.53,52769,6.48,0.748,v2,class5
3.88,55247,18.3,3.27,74277,0.496,77.4,93,4.69,7.7,53.8,v1,0.676,82.1,4234,763,0.644,5.9,0.67,811,24.5,0.43,3.11,94.6,6.77,0.794,0.558,0.89,9.08,0.46,v1,49.8,0.54,69,61.3,0.32,56719,7.49,0.713,v2,class6
3.66,53849,39.8,0.48,90268,0.151,71.5,79,4.31,8.6,52.9,v2,0.689,42.7,6213,751,0.378,6.1,0.69,788,24,0.3,1.05,87.7,6.81,0.131,0.59,0.79,9.56,0.62,v1,58.7,0.42,51.1,67,0.34,62744,6.59,0.77,v2,class5
3.78,54875,45.4,2.05,25856,0.216,77.8,68,4.7,8.3,50.2,v2,0.756,80.2,4750,740,0.596,6.31,0.62,608,26.2,0.47,1.55,73.2,7.07,0.756,0.61,0.84,9.8,0.61,v1,47.7,0.41,32.3,66.7,0.18,17720,7.06,0.715,v3,class3
3.41,48768,16.5,1.77,38556,0.184,79.7,94,4.51,4.5,50.2,v2,0.864,40.1,7364,747,0.375,6.25,0.41,605,26.5,0.46,2.07,84.9,7,0.111,0.527,0.67,9.13,0.22,v1,53.7,0.45,55.8,60.8,0.71,53745,6.92,0.687,v1,class4
2.72,53707,51,2.12,96225,0.167,78.6,94,4.69,9.3,55.4,v2,0.863,77.4,7238,806,0.782,5.99,0.59,762,32.1,0.22,2.66,85.5,6.92,0.156,0.617,0.95,9.08,0.45,v1,60.1,0.55,32.9,54.7,0.68,45487,6.44,0.736,v3,class8
1.97,55060,22.4,1.84,59735,0.315,80.6,84,4.44,8.9,51.9,v2,0.5,98.1,6648,762,0.633,3.35,0.44,571,32.3,0.2,2.28,80.4,6.7,0.965,0.346,0.79,9.78,0.62,v2,47.6,0.53,74.3,61.1,0.33,74294,7.63,0.698,v1,class2
2.91,55009,21.2,2.09,83658,0.183,77.9,56,4.26,5.7,50.9,v2,0.684,75,6235,748,0.233,5.98,0.67,811,26,0.18,3.74,82.2,6.96,0.905,0.47,0.87,9.09,0.35,v1,58.4,0.52,27.6,62.8,0.63,30596,6.6,0.755,v2,class3
3.8,49251,39.7,2.36,88773,0.168,75.3,70,4.51,6.9,50.2,v2,0.864,91,6199,756,0.646,5.49,0.66,598,28.4,0.45,1.03,86.5,7.83,0.268,0.369,0.57,9.55,0.47,v2,60.4,0.55,21.5,67.8,0.19,59179,7.24,0.792,v3,class6
2.07,49967,28,1.85,44173,0.184,76.9,85,4.38,5.4,50.2,v1,0.658,44.9,6436,743,0.263,6.06,0.37,814,26.2,0.47,3.5,87.1,7.16,0.179,0.33,0.92,9.01,0.53,v1,60.2,0.41,77.8,60.9,0.85,14170,6.86,0.813,v1,class4
3.82,51441,39.7,1.91,57441,0.196,78.7,94,4.68,4.4,50.2,v1,0.67,88.6,6599,796,0.647,5.2,0.14,812,31.3,0.32,1.07,81.1,7.12,0.283,0.368,0.65,9.06,0.33,v2,61.5,0.63,59.9,59.2,0.47,61644,6.58,0.715,v1,class4
3.86,50184,51,1.86,53470,0.498,78.1,71,4.66,6.3,51.4,v2,0.691,52.5,4924,788,0.61,3.48,0.37,799,29.9,0.42,3.68,80,7.01,0.157,0.62,0.91,9.36,0.46,v2,62.1,0.43,61.9,68.7,0.58,82795,6.58,0.826,v2,class2
3.71,56427,37.3,1.51,21019,0.315,71.3,93,4.3,9.4,52.7,v2,0.863,97.3,6034,761,0.239,6.35,0.15,610,25.5,0.46,0.45,68.1,7.38,0.111,0.585,0.53,9.1,0.58,v2,58.3,0.39,55.4,72.7,0.31,43735,6.58,0.748,v3,class5
3.67,53651,40,2.08,51669,0.316,74.4,57,4.36,8.9,52.6,v2,0.626,76.9,7011,756,0.647,5.97,0.47,595,27.9,0.27,0.4,83.6,8.71,0.629,0.526,0.43,9.12,0.32,v1,50.1,0.43,20.7,62.8,0.53,36377,6.55,0.772,v2,class8
3.62,52161,31.6,1.83,31493,0.238,75.7,84,4.66,9.2,52.9,v2,0.864,74.4,7269,804,0.643,3.77,0.33,677,26.3,0.46,0.89,79.3,7.89,0.21,0.415,0.65,9.32,0.27,v1,59.5,0.53,59.5,71.9,0.64,87259,6.59,0.769,v3,class3
3.87,46555,40,2.57,93243,0.168,73,67,4.6,8.9,55.5,v1,0.679,85.7,6122,767,0.25,6.16,0.72,811,27.9,0.45,0.69,83.7,6.92,0.343,0.604,0.88,9.84,0.3,v1,59.3,0.53,59.5,70.3,0.89,49565,7.92,0.755,v2,class3
2.6,54507,20.7,1.83,43662,0.495,79,66,4.65,9.4,52.9,v2,0.669,96.8,7017,743,0.335,4.27,0.46,683,32,0.2,2.51,83.7,6.8,0.602,0.345,0.61,9.05,0.52,v1,60,0.57,80.5,57.3,0.27,17899,7.6,0.76,v2,class3
3.78,53332,39.6,3.21,51715,0.165,71.6,88,4.58,7.8,50.2,v2,0.607,85.1,5580,767,0.613,4.4,0.15,602,34.2,0.46,3.26,66.2,6.95,0.329,0.607,0.96,9.12,0.44,v1,53.1,0.45,52.5,59.2,0.76,16516,6.95,0.734,v3,class5
3.82,54288,40.6,1.22,60256,0.154,77.4,67,4.59,6.7,51,v1,0.523,77.3,5668,805,0.478,6.3,0.54,815,25,0.2,2.91,66.3,6.69,0.754,0.388,0.71,9.12,0.34,v1,61.4,0.57,62.2,62.3,0.21,26582,7.52,0.738,v2,class5
3.5,54665,51.3,2.82,58976,0.172,77,94,4.67,9.4,52.5,v1,0.691,76.5,4909,761,0.698,3.96,0.14,688,29.1,0.19,1.64,83.9,7.81,0.79,0.473,0.98,9.04,0.25,v1,48.4,0.6,22.4,57.5,0.51,56370,6.49,0.841,v3,class3
3.57,54016,38,0.91,59258,0.226,73.2,70,4.52,9.3,52.4,v1,0.635,80.3,7145,741,0.528,3.34,0.38,302,24,0.15,3.19,71.9,6.9,0.745,0.347,0.92,9.53,0.42,v1,60,0.42,53.3,60.6,0.23,22519,7.69,0.686,v1,class3
3.52,55146,51.4,1.84,39977,0.167,75.7,79,4.62,3.5,52.7,v2,0.689,98.7,4472,796,0.57,3.98,0.15,711,27.7,0.47,4.13,66.8,7.23,0.155,0.553,0.41,9.04,0.23,v1,61.9,0.44,18.6,71,0.87,19617,7.44,0.836,v1,class4
3.54,54962,47,2.34,22640,0.145,75.5,87,4.6,6.8,51.5,v2,0.612,97.3,6204,762,0.472,6.03,0.6,531,33.9,0.21,1.2,73.9,7.04,0.129,0.469,0.5,9.74,0.25,v1,58.6,0.6,60.1,63.8,0.83,26883,6.99,0.724,v3,class1
2.51,50650,35.8,0.32,22706,0.496,79.6,80,4.43,8.3,50.5,v2,0.776,78.6,6515,763,0.644,6.16,0.54,554,26.1,0.36,2.41,63.1,8.74,0.886,0.624,0.93,9.19,0.27,v2,58.7,0.52,17.8,70.9,0.72,17250,7.15,0.805,v2,class3
3.78,56076,25.6,1.24,58927,0.316,72.2,58,4.61,3.9,51.5,v2,0.692,77.2,6979,805,0.252,5.96,0.13,270,24.4,0.28,3.95,95.9,7.63,0.263,0.543,0.6,9.36,0.27,v2,47.8,0.57,29,67.4,0.4,86957,6.58,0.739,v2,class8
3.49,46197,37.1,0.43,36276,0.153,73.2,93,4.38,7.8,50.6,v2,0.659,80,6471,762,0.643,5.47,0.51,747,34.3,0.25,3.13,89.4,7.09,0.64,0.537,0.4,9.1,0.62,v2,48.4,0.45,19.1,62,0.34,53836,7.47,0.742,v3,class8
3.86,55063,37.5,1.09,59983,0.497,82.4,85,4.6,6.1,50.8,v1,0.696,98.5,7462,781,0.643,4.09,0.13,820,24.3,0.37,2.86,66.6,7.35,0.859,0.411,0.97,8.36,0.39,v1,53.9,0.61,45.1,71,0.35,52234,6.37,0.757,v1,class1
1.82,52421,33.4,1.15,24501,0.496,77.5,73,4.42,7.2,50.2,v1,0.657,98.4,6320,779,0.242,6.19,0.69,819,26,0.3,3.07,88.7,7.64,0.127,0.618,0.4,9.11,0.34,v2,50.8,0.45,67.9,72.4,0.64,85696,6.98,0.699,v3,class7
2.69,52794,26.5,2.22,53935,0.218,77,64,4.7,8.6,55,v1,0.863,89.6,6827,806,0.634,6.34,0.72,433,24.4,0.27,0.57,76.4,7.9,0.182,0.619,0.87,9.21,0.27,v2,57.6,0.39,70.1,58.9,0.89,55517,6.92,0.807,v3,class8
3.81,53946,22.2,2.09,60306,0.399,75,72,4.66,4.7,50.2,v2,0.565,78.2,6938,747,0.714,6.19,0.69,598,30.3,0.36,3.62,97.4,7.16,0.9,0.345,0.9,9.58,0.57,v2,58.5,0.42,19.7,70.9,0.42,58338,6.92,0.825,v3,class3
2.8,54616,39.7,1.83,19547,0.394,82.9,90,4.27,9.1,50.8,v2,0.687,76.3,6951,745,0.32,6.12,0.5,800,29.8,0.32,2.54,83.7,8.14,0.22,0.624,0.49,9.72,0.24,v1,59.4,0.56,76.9,66.5,0.81,54787,7.56,0.77,v2,class8
2.4,46555,13.7,2.09,48472,0.29,73.4,71,4.62,3.5,50.8,v2,0.645,82.7,6129,777,0.595,6.35,0.61,602,24,0.34,1.35,85.8,7.59,0.606,0.458,0.9,9.27,0.26,v2,62.1,0.42,36.2,71.3,0.32,14404,7.56,0.774,v2,class2
1.2,54596,51.3,3.13,22458,0.295,71,59,4.68,9,51.7,v2,0.674,41.6,7251,747,0.244,4.99,0.15,782,25,0.19,0.68,78.5,7.09,0.785,0.597,0.42,9.75,0.4,v2,48.3,0.39,62.4,72.3,0.32,56912,6.53,0.713,v3,class2
3.04,49713,15.3,1.5,52848,0.295,77.5,94,4.36,8.9,50.2,v2,0.655,96.4,4792,760,0.633,6.21,0.33,608,25.2,0.46,0.44,85.3,7.03,0.215,0.625,0.89,8.49,0.21,v1,53,0.37,54.1,58.7,0.77,66422,7.45,0.793,v2,class6
1.56,48468,27.2,2.3,22753,0.172,77.7,69,4.62,6.5,50.2,v1,0.688,95.2,4832,800,0.236,4.63,0.61,598,31.4,0.46,0.52,87.8,6.99,0.68,0.37,0.93,9.11,0.27,v1,60.4,0.63,68,72.9,0.67,22983,6.98,0.84,v2,class6
3.44,50959,45.2,0.36,24135,0.148,71.9,68,4.4,7,52.8,v1,0.545,87.6,5245,765,0.611,6.36,0.69,601,24.6,0.16,3.5,78.8,6.73,0.158,0.624,0.85,9.51,0.6,v1,53.5,0.62,18.7,71.3,0.53,67301,7.04,0.753,v2,class3
1.8,48037,41.8,2.16,87493,0.434,77.7,91,4.33,7,52.7,v1,0.69,98.6,6596,767,0.641,5.93,0.73,575,29.7,0.18,3.18,82.6,6.91,0.273,0.615,0.57,9.86,0.56,v2,60.4,0.41,82.7,65.1,0.27,20526,7.12,0.693,v3,class8
