@relation R_data_frame

@attribute V1 numeric
@attribute V2 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V3 {1,2,3}
@attribute V4 {1,2,3,4}
@attribute V5 {1,2}
@attribute V6 numeric
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 {1,2,3}
@attribute V10 numeric
@attribute V11 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 {1,2,3,4}
@attribute Class {1,2}

@data
52,1,3,4,1,2227,1,1,1,24,4,242,2,-1,0,4,2
61,7,1,3,1,6610,1,1,1,24,4,481,2,-1,0,4,2
52,10,2,2,1,196,2,2,1,24,4,116,1,273,3,1,1
58,5,2,3,1,4606,1,1,2,24,4,601,2,-1,0,4,1
25,9,3,2,1,469,1,1,1,24,4,524,1,187,2,3,1
77,6,2,1,1,680,1,1,2,24,4,513,2,89,7,1,1
46,1,2,4,1,2033,1,1,1,24,4,99,2,86,5,1,1
64,6,2,1,1,1977,1,1,1,24,4,160,2,-1,0,4,1
37,5,2,3,1,255,1,1,1,24,4,562,2,183,10,3,2
33,8,3,2,1,1852,1,1,2,25,4,371,1,204,3,2,1
25,8,3,2,1,94,1,1,3,25,4,32,1,-1,0,4,1
71,3,2,3,1,15265,1,1,1,25,4,865,1,192,2,1,1
63,6,2,4,1,1849,1,1,1,25,4,125,6,177,2,1,1
27,8,3,2,1,195,2,1,1,25,4,416,3,-1,0,4,2
33,10,2,3,1,8023,1,1,1,25,4,196,1,87,4,1,1
56,5,2,4,1,4623,1,1,1,25,4,305,1,192,1,3,2
63,10,2,2,1,973,1,1,1,25,4,318,1,388,1,3,2
59,10,2,2,1,7766,2,1,1,25,4,1422,1,461,1,1,2
22,9,3,2,1,948,1,1,2,25,4,169,1,191,3,3,2
30,9,3,2,1,48,1,1,1,25,4,217,1,191,2,3,2
66,5,2,4,1,2149,2,1,1,25,4,98,1,87,10,1,2
70,5,2,2,1,4,1,1,1,25,4,511,5,125,4,1,1
36,5,3,3,1,688,1,1,1,25,4,293,3,268,2,1,1
74,6,2,1,1,1413,1,1,1,25,4,385,2,-1,0,4,2
27,10,2,2,1,241,1,2,3,26,4,889,1,-1,0,4,1
24,9,3,2,1,486,1,1,1,26,4,281,2,270,2,2,1
52,10,2,2,1,117,1,1,1,26,4,959,3,186,6,3,2
71,6,1,2,1,0,1,1,1,26,4,771,1,171,1,3,2
33,5,2,3,1,71,1,1,1,26,4,335,3,102,2,1,2
56,10,2,2,1,1938,1,2,1,26,4,229,1,192,4,3,2
47,1,2,4,1,66,1,1,1,26,4,297,1,203,1,3,1
34,7,2,2,1,173,1,1,3,26,4,36,1,-1,0,4,1
37,5,2,3,1,3654,1,1,1,26,4,262,1,274,2,2,1
30,5,3,3,1,5359,1,1,1,26,4,427,1,191,3,3,2
28,9,3,2,1,1925,1,1,1,26,4,139,1,93,3,3,1
27,2,3,2,1,23,1,1,1,26,4,590,2,-1,0,4,1
73,6,2,4,1,519,1,1,2,26,4,270,3,133,2,3,2
48,10,2,2,1,3519,1,2,1,26,4,229,1,60,2,1,1
67,6,2,1,1,8465,1,1,1,26,4,234,1,-1,0,4,1
60,4,2,1,1,211,1,1,1,26,4,480,2,189,1,1,1
57,11,1,2,1,79,2,1,3,1,8,60,1,592,2,1,1
38,10,3,2,1,0,1,1,3,1,8,10,1,-1,0,4,1
65,11,2,2,1,3195,1,1,2,2,8,904,1,-1,0,4,2
59,5,2,3,1,315,1,1,1,2,8,591,1,176,2,1,2
37,5,2,3,1,1113,1,1,1,2,8,229,1,182,1,3,2
28,2,3,2,1,-46,2,1,1,2,8,525,1,89,11,1,2
29,1,3,3,1,8,1,2,1,2,8,107,1,-1,0,4,1
27,10,3,3,1,1075,1,1,1,2,8,658,1,-1,0,4,2
49,1,3,3,1,228,2,1,1,2,8,368,1,-1,0,4,2
31,1,3,3,1,4129,1,1,1,2,8,105,1,182,1,1,1
38,8,3,2,1,91,1,1,1,2,8,207,1,-1,0,4,2
36,10,3,2,1,1407,1,1,1,2,8,328,1,109,3,2,1
28,10,3,2,1,598,2,1,1,2,8,177,1,288,2,1,2
51,10,2,3,1,0,1,1,1,2,8,539,2,-1,0,4,2
26,8,3,2,1,162,2,1,1,2,8,185,2,130,8,2,1
56,6,2,1,1,1947,1,1,1,2,8,225,2,123,5,1,2
37,5,3,3,1,1027,2,1,1,2,8,313,1,152,2,3,2
47,10,2,1,1,235,1,1,1,2,8,136,2,203,1,2,2
60,6,1,3,1,2,1,1,1,2,8,228,4,390,2,2,2
42,10,2,2,1,4945,2,1,1,2,8,311,2,-1,0,4,2
27,9,3,3,1,311,1,1,2,2,8,187,3,322,1,2,2
40,11,3,3,1,7968,1,1,1,2,8,263,2,180,2,3,2
25,9,3,2,1,154,1,1,1,3,8,141,1,180,2,1,2
90,6,1,1,1,712,1,1,2,3,8,557,1,-1,0,4,2
29,9,3,4,1,7585,1,1,1,3,8,145,2,198,1,1,2
29,10,3,3,1,2489,2,1,1,3,8,355,1,86,5,1,2
68,6,2,2,1,1146,1,1,1,3,8,153,2,110,3,3,2
38,1,2,2,1,1559,1,1,1,3,8,136,2,280,1,1,2
34,1,2,2,1,5320,1,1,1,3,8,114,6,467,5,2,1
23,9,3,2,1,287,1,1,2,3,8,700,3,180,1,2,1
66,4,1,1,1,3701,1,1,2,3,8,834,1,-1,0,4,2
47,5,2,3,1,0,2,1,1,4,8,194,2,181,3,1,1
63,6,2,2,1,2896,1,1,1,4,8,180,2,-1,0,4,2
32,5,3,3,1,354,1,1,1,4,8,177,2,133,5,2,2
34,9,3,4,1,242,1,1,2,4,8,364,2,244,2,1,1
32,5,2,3,1,2667,2,1,1,4,8,251,1,181,4,1,2
42,5,2,3,1,144,1,1,1,4,8,148,1,87,4,1,2
39,10,2,3,1,508,1,1,1,4,8,431,1,122,3,1,1
30,5,2,3,1,359,1,1,1,4,8,117,2,-1,0,4,1
58,4,3,2,1,11494,1,1,2,4,8,220,7,-1,0,4,1
26,1,3,3,1,760,2,1,1,4,8,456,2,281,5,3,2
63,12,2,2,1,367,1,1,2,4,8,262,1,178,6,1,1
73,6,3,2,1,1050,1,1,1,4,8,562,3,181,2,1,2
70,6,1,2,1,6850,1,1,2,5,8,252,3,183,1,1,1
68,6,2,3,1,2820,1,1,1,5,8,158,1,92,3,3,1
26,9,3,2,1,5296,1,1,1,5,8,229,1,205,1,1,2
33,5,2,3,1,1390,1,1,1,5,8,77,1,179,5,1,1
60,1,2,2,1,12980,1,1,1,5,8,115,1,-1,0,4,2
25,2,3,2,1,509,1,1,1,5,8,418,1,-1,0,4,2
64,6,2,3,1,1644,1,1,2,5,8,341,4,179,4,3,2
26,9,3,3,1,294,1,1,1,5,8,87,1,91,2,3,2
27,1,3,2,1,3529,1,2,1,5,8,162,1,179,2,1,1
68,6,2,1,1,451,1,1,1,5,8,373,1,-1,0,4,2
30,2,2,1,1,201,2,1,1,5,8,116,7,186,13,3,1
30,10,2,3,1,3192,2,1,1,5,8,172,2,-1,0,4,1
39,8,2,2,1,53,1,1,3,5,8,257,1,394,1,1,2
54,4,2,3,1,2473,1,1,1,5,8,607,2,-1,0,4,2
40,11,3,2,1,334,1,1,1,5,8,219,1,91,6,2,2
46,1,2,2,1,0,2,1,1,5,8,135,1,-1,0,4,1
64,6,2,2,1,1220,1,1,1,5,8,84,1,88,1,1,1
37,5,2,3,1,6771,1,1,1,5,8,319,1,-1,0,4,2
36,8,2,2,1,52,2,1,1,5,8,498,2,179,7,3,2
33,5,1,3,1,2240,1,1,1,8,8,264,2,278,1,3,2
34,1,2,3,1,798,2,1,1,8,8,284,2,-1,0,4,1
32,11,3,1,1,1429,1,1,1,8,8,150,4,-1,0,4,1
49,7,1,3,1,3293,1,1,1,8,8,111,3,585,6,2,1
51,5,2,3,1,2635,1,1,1,8,8,209,2,188,3,3,1
83,6,2,3,1,4761,1,1,2,8,8,659,1,-1,0,4,2
45,9,3,4,1,1527,1,1,1,8,8,132,1,-1,0,4,2
31,10,2,3,1,1570,2,1,1,8,8,277,4,286,1,1,2
38,9,3,4,1,444,1,1,1,8,8,157,3,206,6,3,1
51,1,2,3,1,0,2,2,1,8,8,124,2,-1,0,4,2
64,11,1,2,1,588,1,1,1,8,8,409,1,-1,0,4,2
59,11,2,2,1,957,1,1,1,8,8,301,1,89,2,3,2
33,5,3,3,1,224,1,1,1,8,8,241,2,-1,0,4,2
36,2,2,4,1,444,1,1,1,8,8,139,6,279,2,1,1
35,5,2,3,1,2161,1,1,1,9,8,139,2,181,3,3,2
69,6,2,4,1,426,1,1,2,9,8,225,1,90,1,3,2
31,5,3,3,1,147,1,1,1,9,8,469,1,181,2,3,2
73,6,2,1,1,508,1,1,1,9,8,176,1,-1,0,4,2
76,6,1,1,1,802,1,1,1,9,8,241,1,181,5,3,2
35,10,2,2,1,294,2,1,1,9,8,301,1,90,4,3,2
28,5,3,3,1,1825,1,1,1,9,8,236,1,-1,0,4,2
34,5,2,3,1,158,1,1,1,9,8,212,3,181,6,3,2
33,5,2,3,1,0,2,1,1,9,8,305,1,326,1,3,2
36,8,2,2,1,4721,1,1,1,9,8,288,2,90,3,3,2
44,5,2,4,1,282,1,1,1,9,8,700,2,154,3,3,2
19,9,3,4,1,108,1,1,1,9,8,273,2,182,1,3,2
29,5,3,3,1,2344,2,1,1,9,8,265,2,-1,0,4,1
28,5,3,3,1,187,1,1,1,9,8,295,1,-1,0,4,2
51,2,2,1,1,3764,1,1,2,9,8,450,3,181,6,3,2
52,11,2,2,1,1416,1,1,1,10,8,436,2,182,1,3,2
61,6,2,2,1,2801,2,2,1,10,8,239,1,-1,0,4,2
51,1,1,3,1,66,2,1,1,10,8,138,1,478,2,1,1
29,1,3,2,1,1448,1,1,1,10,8,217,1,184,7,2,1
70,6,2,4,1,647,1,1,2,10,8,152,1,348,1,1,1
46,5,1,3,1,461,1,1,1,10,8,127,1,70,2,3,1
71,6,2,1,1,2171,1,1,1,10,8,625,4,-1,0,4,1
39,5,2,3,1,494,1,1,1,10,8,106,2,478,3,1,2
58,5,2,3,1,1016,1,1,2,11,8,78,2,91,1,1,1
37,5,2,3,1,0,1,1,1,11,8,129,4,107,2,1,1
26,1,3,3,1,3730,2,1,1,11,8,93,1,98,4,2,1
79,6,2,1,1,3025,1,1,2,11,8,184,1,90,6,3,1
37,11,2,2,1,1978,1,1,1,11,8,335,1,-1,0,4,2
29,5,3,3,1,1351,1,1,1,11,8,228,1,91,1,1,1
75,6,2,1,1,1765,1,1,2,11,8,282,2,181,2,3,1
64,6,2,1,1,43,1,1,1,11,8,117,1,91,1,3,1
54,5,1,3,1,7010,1,1,1,11,8,275,2,-1,0,4,1
33,7,2,3,1,1676,2,1,1,12,8,102,2,184,2,1,1
27,5,3,3,1,948,2,1,1,12,8,121,2,207,1,1,1
80,6,2,1,1,155,1,1,2,12,8,290,1,93,2,3,2
46,2,2,2,1,640,2,1,1,12,8,215,1,182,4,3,2
61,1,2,2,1,4608,1,1,1,12,8,212,1,-1,0,4,2
72,6,2,2,1,951,1,2,1,12,8,229,3,339,1,1,2
36,5,2,3,1,495,1,1,1,12,8,213,3,182,6,3,2
40,5,3,3,1,1509,1,1,1,15,8,144,2,124,1,1,1
41,5,2,3,1,298,1,1,1,15,8,209,2,315,4,1,1
33,10,2,2,1,1,2,1,1,15,8,261,4,-1,0,4,1
27,9,3,2,1,3754,1,1,1,15,8,106,3,98,1,2,1
77,6,2,1,1,29340,1,1,1,15,8,257,1,91,2,2,2
74,6,2,3,1,1843,1,1,1,15,8,192,1,185,2,3,2
30,5,2,3,1,1077,1,1,1,15,8,151,1,96,1,1,1
25,9,3,4,1,839,1,1,1,15,8,109,1,181,2,2,1
35,2,2,2,1,262,1,1,1,15,8,427,1,181,3,3,2
42,1,2,2,1,16517,1,1,1,15,8,549,5,203,4,1,1
82,6,1,1,1,0,1,1,2,15,8,506,2,195,1,2,2
33,1,3,2,1,206,2,1,1,15,8,287,2,-1,0,4,1
67,6,1,1,1,2027,1,1,1,15,8,161,2,-1,0,4,2
71,6,2,3,1,3561,1,1,2,15,8,577,7,-1,0,4,2
75,6,1,1,1,852,1,1,1,15,8,341,1,-1,0,4,1
41,1,1,2,1,6046,2,2,2,15,8,300,6,182,2,3,2
51,2,2,1,1,3844,1,1,1,15,8,195,2,215,1,2,1
42,5,2,3,1,1205,1,1,2,15,8,129,1,188,2,3,1
34,2,1,3,1,12409,1,1,1,16,8,189,1,480,4,2,1
38,4,3,2,1,465,2,1,1,16,8,180,1,302,3,3,2
38,5,2,4,1,76,1,1,1,16,8,261,1,-1,0,4,2
60,6,2,2,1,8332,1,1,1,16,8,279,1,194,7,2,2
47,4,3,3,1,3232,1,1,2,16,8,294,1,274,2,1,1
60,6,1,2,1,514,1,1,1,16,8,263,1,124,9,2,2
53,1,2,2,1,1796,1,1,2,16,8,295,1,91,2,3,2
61,6,2,2,1,5196,1,1,2,16,8,244,2,95,4,2,1
51,5,2,3,1,1612,1,1,1,16,8,384,1,182,5,1,1
29,5,3,3,1,874,2,1,1,16,8,231,1,181,2,3,2
70,6,2,1,1,3782,1,1,1,16,8,618,1,-1,0,4,1
86,6,2,1,1,1817,1,1,1,16,8,272,3,-1,0,4,1
64,6,2,1,1,2140,1,1,1,16,8,881,3,155,2,1,2
32,5,3,3,1,1619,1,1,1,17,8,184,1,321,2,3,1
28,1,2,2,1,897,1,1,1,17,8,395,1,285,1,3,1
35,11,3,2,1,295,1,1,3,17,8,473,1,-1,0,4,2
31,9,3,3,1,64,1,1,1,17,8,181,2,183,3,1,1
31,9,3,4,1,7826,1,1,2,17,8,133,7,-1,0,4,1
22,7,3,3,1,780,1,1,1,17,8,272,3,-1,0,4,2
54,8,1,2,1,0,1,1,1,18,8,362,1,290,3,3,2
59,6,2,2,1,2126,1,1,1,18,8,359,1,343,1,1,1
35,1,2,2,1,304,1,1,1,18,8,237,1,-1,0,4,2
58,2,2,1,1,1965,1,1,1,18,8,125,1,-1,0,4,1
27,10,3,3,1,1976,1,1,1,18,8,394,2,101,1,2,1
46,5,1,3,1,624,1,1,1,18,8,420,1,276,1,2,2
25,2,3,2,1,303,1,1,1,18,8,265,1,-1,0,4,2
46,5,2,3,1,273,2,1,1,18,8,910,2,184,4,3,2
59,5,2,3,1,3342,1,1,1,18,8,467,2,188,6,2,2
86,6,2,2,1,1503,1,1,2,18,8,165,3,101,1,2,1
35,10,3,2,1,1227,1,1,1,18,8,593,4,90,6,2,2
52,10,3,2,1,436,1,2,3,22,8,95,1,-1,0,4,2
22,10,3,2,1,283,2,1,1,22,8,254,2,-1,0,4,2
31,5,3,3,1,3384,1,1,1,22,8,247,3,187,3,3,2
43,5,1,3,1,2367,1,1,1,22,8,173,2,181,4,3,2
35,5,3,3,1,5958,2,1,1,22,8,215,1,-1,0,4,2
60,1,2,2,1,3735,1,1,1,22,8,248,1,90,10,3,2
37,10,2,2,1,1458,1,1,1,22,8,344,1,326,1,3,1
54,5,2,2,1,2693,1,1,1,22,8,222,1,188,6,2,2
27,5,3,3,1,6791,1,1,2,22,8,174,2,229,28,3,1
72,6,2,1,1,4657,1,1,2,23,8,255,1,91,8,3,2
42,11,2,2,1,0,2,2,1,23,8,158,1,330,12,1,1
29,7,3,3,1,3290,1,1,1,23,8,136,1,291,2,3,2
29,7,3,3,1,655,1,1,1,23,8,273,1,-1,0,4,2
30,9,3,2,1,1681,1,1,1,23,8,128,1,106,2,3,2
28,5,3,3,1,866,1,1,1,23,8,191,2,-1,0,4,2
43,8,2,2,1,774,1,1,1,25,8,101,1,421,1,3,2
37,8,2,2,1,2678,1,1,1,25,8,156,1,-1,0,4,2
46,5,3,2,1,5993,1,1,1,25,8,151,1,184,2,1,1
62,5,2,3,1,3371,1,1,1,25,8,187,1,178,2,3,2
20,9,3,4,1,179,1,1,1,25,8,196,3,182,3,1,1
77,5,2,3,1,5619,1,1,1,25,8,189,1,-1,0,4,1
26,5,3,3,1,1370,1,1,1,25,8,231,1,295,1,2,1
57,5,2,3,1,10583,1,1,1,25,8,272,1,178,6,3,2
58,8,2,2,1,307,1,1,2,25,8,282,2,-1,0,4,1
26,9,2,3,1,8750,1,1,1,26,8,98,2,-1,0,4,1
57,4,2,1,1,780,1,1,1,26,8,94,2,-1,0,4,1
33,5,3,3,1,4176,1,1,1,26,8,288,3,-1,0,4,2
47,5,3,3,1,334,2,1,1,26,8,360,1,326,8,1,2
60,6,2,2,1,2060,1,1,1,26,8,454,1,88,3,2,1
39,10,3,3,1,393,1,1,1,26,8,281,1,-1,0,4,2
30,5,2,3,1,2994,2,1,1,26,8,156,1,137,1,2,1
82,6,1,1,1,1419,1,1,2,26,8,139,1,-1,0,4,1
59,6,2,1,1,4007,1,1,1,26,8,157,2,116,4,1,1
72,6,2,1,1,0,1,1,1,26,8,201,3,191,3,1,1
35,1,2,3,1,957,2,1,1,26,8,263,4,667,4,1,1
70,5,2,3,1,1295,1,1,1,26,8,698,1,-1,0,4,1
30,7,3,3,1,916,1,1,1,29,8,92,2,90,2,3,2
36,1,2,3,1,1145,2,1,1,29,8,198,2,181,3,1,1
45,10,2,2,1,2981,2,2,1,29,8,88,3,311,3,1,1
31,5,3,3,1,4319,2,1,1,29,8,515,2,334,5,1,1
51,1,2,2,1,1204,1,1,1,29,8,317,4,-1,0,4,1
31,5,3,3,1,522,1,1,2,29,8,113,4,-1,0,4,1
28,1,3,3,1,832,1,1,2,29,8,433,3,342,1,1,2
42,10,2,2,1,2152,1,1,1,30,8,361,2,181,2,1,1
40,1,2,2,1,3126,2,1,1,30,8,186,2,90,5,1,1
57,5,1,3,1,3287,1,1,1,30,8,277,2,337,1,3,2
23,8,3,2,1,488,1,1,1,30,8,236,1,92,2,2,2
56,4,3,3,1,1947,1,1,3,30,8,110,1,-1,0,4,2
31,5,3,3,1,9629,1,1,1,30,8,371,1,174,4,1,1
33,1,3,3,1,7608,1,1,1,30,8,238,4,-1,0,4,2
44,1,1,3,1,558,2,1,1,31,8,262,2,-1,0,4,2
80,6,1,1,1,235,1,1,1,31,8,577,1,223,3,2,2
47,5,2,3,1,288,1,1,1,31,8,193,1,181,1,3,2
27,9,3,2,1,6036,1,1,1,31,8,175,1,181,1,1,2
27,7,3,3,1,1393,1,1,1,31,8,382,1,271,1,1,1
34,2,2,1,1,1666,2,1,3,31,8,30,1,-1,0,4,1
26,5,3,3,1,3,2,2,1,1,1,149,1,350,1,3,2
61,5,2,3,1,0,2,2,1,1,1,158,1,115,2,1,1
50,10,1,2,1,0,1,1,1,1,1,280,1,184,3,3,2
84,6,2,2,1,81204,1,1,2,1,1,390,1,94,3,3,2
86,6,2,1,1,5236,1,1,2,1,1,558,2,-1,0,4,2
33,10,3,2,1,234,1,1,1,1,1,176,1,370,2,1,1
46,5,2,4,1,2466,1,1,2,1,1,216,3,370,1,1,2
26,5,3,3,1,7628,1,1,1,1,1,263,1,-1,0,4,1
45,10,2,2,1,1348,1,2,1,1,1,358,2,-1,0,4,2
60,2,2,1,1,7929,1,1,3,1,1,111,1,-1,0,4,2
47,1,2,2,1,70,2,1,1,5,1,144,4,374,2,3,2
53,2,2,2,1,3079,1,1,1,5,1,759,1,-1,0,4,1
53,1,2,2,1,459,1,1,1,5,1,558,1,-1,0,4,2
54,10,3,3,1,118,1,1,1,5,1,280,1,-1,0,4,2
54,10,2,2,1,2102,2,1,1,5,1,547,1,626,2,1,2
34,2,2,2,1,800,1,1,1,5,1,144,1,-1,0,4,2
70,6,2,3,1,15834,1,1,1,5,1,172,3,186,1,1,1
44,5,2,2,1,2897,1,1,1,5,1,296,1,180,4,2,1
19,9,3,2,1,394,1,1,1,5,1,327,3,-1,0,4,2
24,9,3,2,1,4126,1,1,1,5,1,907,4,185,7,1,2
49,5,2,3,1,3842,1,1,1,5,1,163,1,186,3,1,1
39,5,1,3,1,224,1,1,1,5,1,208,1,-1,0,4,2
53,10,2,3,1,9001,1,1,1,5,1,170,1,-1,0,4,2
50,5,2,3,1,5108,2,1,1,5,1,874,2,108,3,3,1
34,1,1,2,1,961,1,1,1,5,1,137,2,430,2,1,1
29,5,3,4,1,560,1,1,1,5,1,459,1,307,1,1,2
30,5,2,3,1,102,2,1,1,5,1,470,7,426,3,2,2
50,2,2,1,1,82,1,1,2,5,1,456,1,-1,0,4,2
30,10,3,3,1,2325,1,1,1,5,1,270,3,241,4,2,1
50,11,2,3,1,377,1,1,1,6,1,283,1,319,3,1,1
32,5,3,2,1,1088,2,1,1,6,1,317,1,363,2,3,2
27,9,3,3,1,13107,2,1,1,6,1,661,1,314,2,1,2
33,7,3,3,1,562,2,2,1,6,1,196,1,363,1,1,2
80,6,2,2,1,8304,1,1,2,6,1,681,1,118,11,3,1
33,5,3,3,1,718,2,1,1,6,1,122,1,98,2,3,2
57,6,2,4,1,230,1,1,1,6,1,177,2,210,3,1,2
58,1,2,1,1,1119,1,1,1,6,1,122,4,341,2,1,1
27,10,3,3,1,-67,2,1,1,6,1,604,3,236,2,1,2
37,1,2,2,1,0,2,1,1,8,1,208,3,349,2,1,1
55,5,2,3,1,3848,2,1,1,8,1,222,2,-1,0,4,2
46,3,2,3,1,9,1,1,1,8,1,126,6,-1,0,4,1
78,6,1,1,1,1389,1,1,1,8,1,335,1,-1,0,4,2
43,10,1,4,1,4389,1,1,1,8,1,618,1,-1,0,4,2
34,5,2,3,1,3696,1,1,1,8,1,758,2,160,5,2,2
36,5,3,3,1,579,1,1,3,12,1,481,1,-1,0,4,2
36,10,3,2,1,12264,1,1,1,12,1,158,2,-1,0,4,2
69,6,2,1,1,2398,1,1,1,12,1,161,1,186,1,1,1
31,5,3,3,1,3289,1,1,1,12,1,235,1,314,1,1,1
50,10,2,3,1,0,1,2,1,12,1,337,1,258,6,1,1
29,10,3,3,1,218,2,1,1,12,1,169,1,-1,0,4,1
73,6,1,2,1,7111,2,1,1,12,1,284,1,182,1,3,1
33,7,3,3,1,658,2,1,1,12,1,93,1,173,2,3,1
26,5,3,3,1,1646,1,1,1,12,1,524,4,206,5,3,2
29,5,3,3,1,502,1,1,1,12,1,366,2,199,3,2,1
27,1,3,2,1,1327,1,1,1,12,1,339,1,241,9,2,1
51,3,1,3,1,2109,1,1,1,12,1,119,1,181,2,3,1
71,6,1,2,1,3104,1,1,2,12,1,271,1,187,1,1,1
29,9,2,3,1,10596,2,1,1,12,1,143,1,-1,0,4,1
25,9,3,3,1,293,1,1,1,12,1,231,1,-1,0,4,1
62,6,2,2,1,2917,1,1,1,12,1,147,1,188,1,3,1
33,10,2,2,1,5083,1,1,1,12,1,175,1,-1,0,4,1
35,10,2,2,1,2201,1,1,2,12,1,350,1,-1,0,4,2
29,1,3,2,1,1992,1,1,1,12,1,119,2,-1,0,4,1
35,2,3,4,1,484,1,1,1,12,1,143,2,186,1,1,1
31,1,2,2,1,1229,1,1,1,12,1,176,1,-1,0,4,2
56,10,2,2,1,147,1,1,1,12,1,203,1,-1,0,4,1
25,11,3,1,1,129,1,1,1,12,1,176,3,-1,0,4,2
80,4,2,2,1,499,1,1,2,13,1,224,2,393,4,1,1
62,7,1,3,1,6,2,1,1,13,1,103,1,182,3,3,2
49,1,2,2,1,197,2,1,1,13,1,223,1,182,2,1,2
30,5,3,3,1,3779,1,1,1,13,1,1093,1,-1,0,4,2
62,5,2,3,1,0,1,1,1,13,1,113,3,182,3,1,1
25,2,3,2,1,1857,2,1,1,13,1,295,4,187,6,3,2
32,5,3,3,1,2016,1,1,1,13,1,232,1,348,1,3,2
36,5,3,3,1,436,1,1,1,13,1,567,1,595,2,1,2
40,10,2,3,1,11766,2,1,1,13,1,218,2,242,9,1,2
38,5,2,3,1,413,1,1,1,13,1,240,1,179,2,1,2
35,10,3,3,1,670,1,1,1,13,1,278,4,182,2,3,2
45,2,3,1,1,116,1,1,3,13,1,122,1,-1,0,4,2
25,2,3,1,1,4599,1,1,2,13,1,120,6,-1,0,4,1
36,5,3,4,1,62,1,1,1,13,1,398,2,-1,0,4,2
23,9,3,2,1,107,1,1,1,13,1,256,5,181,2,3,2
38,10,2,2,1,497,1,1,3,14,1,173,1,-1,0,4,2
44,8,2,1,1,2557,2,1,1,14,1,250,1,181,8,3,2
70,6,2,2,1,1310,1,1,1,14,1,318,1,181,1,1,1
35,5,3,3,1,2646,1,1,1,14,1,133,8,183,2,3,2
35,7,2,3,1,1178,2,2,1,15,1,220,2,183,5,1,1
75,6,2,2,1,3771,1,1,2,15,1,185,1,181,2,3,2
26,10,3,3,1,1066,1,1,1,15,1,200,1,-1,0,4,2
51,5,2,3,1,469,1,1,1,15,1,200,1,181,2,3,2
59,10,2,2,1,1,1,1,1,15,1,159,2,378,3,1,2
30,5,3,3,1,232,1,1,1,15,1,141,1,-1,0,4,2
36,2,2,1,1,1177,1,1,1,15,1,330,1,311,4,3,2
39,10,2,2,1,603,1,2,1,15,1,214,1,-1,0,4,2
24,5,3,3,1,736,2,1,1,15,1,442,2,246,2,2,2
62,6,2,1,1,1515,2,1,1,15,1,98,4,178,3,1,1
33,9,3,4,1,2321,1,1,1,15,1,699,2,381,2,1,1
22,8,3,2,1,129,1,1,1,15,1,218,2,181,1,3,2
36,5,2,3,1,-115,2,1,1,16,1,297,4,182,2,2,2
35,5,1,3,1,649,1,1,1,16,1,177,1,-1,0,4,1
22,5,3,3,1,104,1,2,1,16,1,330,3,-1,0,4,2
31,2,3,2,1,4,1,1,1,16,1,148,2,182,3,2,1
21,9,3,2,1,546,1,1,3,17,1,94,1,-1,0,4,1
34,5,2,3,1,589,1,1,1,19,1,125,2,-1,0,4,2
35,1,2,3,1,690,1,1,1,19,1,131,2,185,1,1,1
34,10,3,2,1,1313,1,1,1,19,1,237,4,-1,0,4,1
21,9,3,4,1,330,1,1,1,19,1,232,3,364,2,1,1
57,6,2,2,1,3738,2,1,1,19,1,220,1,367,7,3,1
22,9,3,1,1,3472,1,1,1,19,1,529,1,181,4,3,2
27,8,3,2,1,453,1,1,1,19,1,142,2,-1,0,4,2
73,6,2,2,1,2850,1,1,1,19,1,184,2,185,3,1,1
57,5,2,3,1,2845,2,1,2,19,1,1143,5,-1,0,4,2
60,3,2,1,1,2408,1,1,2,20,1,102,4,-1,0,4,1
30,9,3,3,1,7529,1,1,1,20,1,175,6,183,1,3,2
55,11,1,2,1,309,1,1,1,20,1,167,1,181,3,3,2
36,5,3,3,1,3669,1,1,1,20,1,166,1,376,1,2,1
38,2,1,2,1,0,2,1,2,20,1,162,1,181,5,3,2
39,2,3,2,1,1672,2,1,1,20,1,462,1,648,1,1,2
74,6,2,3,1,4912,1,1,2,20,1,268,2,181,3,1,1
38,10,3,2,1,1711,1,1,1,20,1,379,3,202,1,3,2
31,1,1,2,1,2980,1,1,1,20,1,930,4,292,2,2,1
43,7,2,3,1,3157,1,1,1,21,1,381,2,330,17,2,1
24,1,3,2,1,1295,1,1,1,21,1,476,1,-1,0,4,2
30,9,3,2,1,2046,1,1,2,21,1,595,3,254,1,1,2
42,4,1,1,1,273,1,1,1,21,1,354,1,-1,0,4,1
29,2,3,3,1,455,1,1,2,21,1,403,1,-1,0,4,2
25,9,3,4,1,722,1,1,2,21,1,623,2,-1,0,4,2
31,4,3,1,1,26965,1,1,1,21,1,654,2,-1,0,4,2
52,10,2,2,1,371,2,2,1,21,1,224,2,182,1,3,2
58,3,2,2,1,496,1,1,1,22,1,132,1,-1,0,4,2
51,5,2,2,1,335,1,1,1,22,1,234,1,-1,0,4,1
26,5,3,3,1,194,1,1,1,22,1,407,2,-1,0,4,2
64,6,1,2,1,4833,1,1,1,22,1,247,2,251,1,1,1
62,10,2,4,1,635,1,1,1,22,1,292,4,247,1,2,1
