@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10}

@data
0.214218,0.17827,0.081615,0.305879,0.288956,0.121464,0.348325,0.150316,0.27959,0.197549,0.088581,0.035012,0.087564,0.140539,0.104766,0.093856,0.193652,0.04965,0.086822,0.067303,0.132893,0.121293,0.057324,0.055142,0.067689,0.091576,0.012811,0.075682,0.106654,0.117685,0.035604,0.07017,0.089963,0.019165,0.030512,0.050758,0.112353,0.055401,0.041929,0.030444,0.082021,0.058634,0.098242,0.067325,0.035636,0.060788,0.112036,0.016005,0.093683,0.105561,0.087981,0.033482,0.04747,0.10205,0.025365,0.077354,0.071127,0.037421,0.024924,0.136706,0.020481,0.04497,0.102737,0.101315,0.071563,0.138695,0.147075,0.182982,0.109942,0.216969,0.163698,0.165303,0.16505,0.266579,0.133987,0.350013,9
0.191333,0.131292,0.095358,0.310067,0.40396,0.180437,0.283481,0.164993,0.305397,0.205005,0.118033,0.112808,0.110274,0.110995,0.014094,0.042239,0.17829,0.071408,0.077192,0.072474,0.147699,0.087921,0.019772,0.051938,0.053957,0.129432,0.133289,0.102416,0.030664,0.042565,0.090442,0.082174,0.059486,0.071404,0.058101,0.137841,0.082641,0.056664,0.085174,0.050189,0.029578,0.026194,0.123504,0.082446,0.054151,0.059982,0.048647,0.052527,0.080428,0.069787,0.063841,0.058531,0.043192,0.033086,0.080078,0.092494,0.070169,0.016795,0.070505,0.159374,0.075729,0.082622,0.18094,0.091654,0.129413,0.041756,0.093602,0.213559,0.090024,0.25542,0.230022,0.129361,0.228396,0.227606,0.114615,0.278542,9
0.123207,0.162378,0.099035,0.293085,0.313973,0.093134,0.38262,0.049885,0.229984,0.116975,0.180315,0.061002,0.081812,0.211522,0.120101,0.115834,0.101759,0.142915,0.077049,0.057964,0.059436,0.083761,0.169331,0.015318,0.016489,0.017548,0.071754,0.012957,0.090065,0.030234,0.080434,0.016444,0.031985,0.099572,0.037528,0.072535,0.038079,0.074978,0.055894,0.053981,0.05504,0.018805,0.052411,0.043359,0.016991,0.054244,0.039067,0.039183,0.050693,0.072751,0.045108,0.035972,0.087994,0.05684,0.044662,0.107333,0.068482,0.014343,0.10925,0.061415,0.015536,0.020312,0.064726,0.029801,0.058531,0.10209,0.109291,0.108791,0.116811,0.202796,0.103667,0.254942,0.211496,0.211602,0.10664,0.451705,9
0.158029,0.279488,0.080681,0.149357,0.334846,0.10904,0.358824,0.118983,0.207722,0.127608,0.15927,0.05858,0.035901,0.149941,0.111576,0.133232,0.099661,0.097594,0.136403,0.076036,0.067959,0.091342,0.163519,0.053913,0.062815,0.029466,0.098914,0.035857,0.037112,0.016785,0.096011,0.079624,0.043779,0.103548,0.054098,0.049979,0.033563,0.071199,0.093147,0.060436,0.034493,0.027308,0.072854,0.032778,0.016775,0.068535,0.098966,0.050531,0.006747,0.071518,0.036289,0.056583,0.055198,0.078821,0.009804,0.09547,0.114193,0.035769,0.103637,0.141486,0.015726,0.032294,0.108198,0.026623,0.092194,0.091114,0.026684,0.049213,0.113101,0.188268,0.105942,0.338276,0.237622,0.239646,0.085329,0.298639,9
0.186794,0.101813,0.095621,0.312966,0.103166,0.118621,0.319926,0.208053,0.196736,0.07233,0.064478,0.089498,0.138619,0.148762,0.065209,0.042857,0.022288,0.104466,0.112212,0.086208,0.052101,0.051259,0.062728,0.025486,0.097737,0.061949,0.085664,0.012849,0.04566,0.091617,0.079484,0.099049,0.047233,0.034474,0.07797,0.087027,0.103727,0.043065,0.046015,0.06666,0.087882,0.083837,0.042991,0.055734,0.039661,0.042825,0.004466,0.065624,0.030184,0.059053,0.027615,0.024832,0.036138,0.049018,0.049227,0.045512,0.052323,0.054775,0.051775,0.022001,0.073771,0.068868,0.068318,0.075896,0.092357,0.058108,0.029844,0.189855,0.095461,0.101574,0.055773,0.161568,0.093342,0.338029,0.14487,0.352156,9
0.173889,0.304817,0.14982,0.214617,0.107744,0.152457,0.260217,0.090652,0.259616,0.119499,0.141018,0.004099,0.063475,0.067674,0.099486,0.114965,0.11587,0.064824,0.107154,0.082786,0.094296,0.157511,0.05025,0.009786,0.098762,0.060563,0.119826,0.078241,0.069345,0.108886,0.047803,0.068711,0.098757,0.097526,0.090869,0.055652,0.023327,0.078972,0.049696,0.059204,0.081857,0.022653,0.06493,0.049533,0.043114,0.039666,0.027153,0.005438,0.04874,0.041985,0.044165,0.026048,0.061826,0.034053,0.034732,0.074013,0.079088,0.040976,0.0226,0.070568,0.074033,0.037593,0.020329,0.079003,0.061735,0.019154,0.025948,0.064282,0.053232,0.08316,0.016149,0.061783,0.081902,0.292351,0.092417,0.343925,9
0.162671,0.033353,0.110669,0.282252,0.153495,0.090152,0.390474,0.210419,0.257692,0.042582,0.053433,0.039367,0.055801,0.217092,0.058332,0.097377,0.055874,0.03343,0.102705,0.081981,0.096824,0.033138,0.06185,0.059661,0.064725,0.080448,0.081746,0.121336,0.019684,0.089731,0.099635,0.068877,0.058125,0.022562,0.093737,0.083134,0.070361,0.075109,0.033777,0.067336,0.044459,0.070973,0.082655,0.047463,0.059994,0.084108,0.06328,0.039357,0.071907,0.061791,0.063318,0.046029,0.081881,0.070266,0.079371,0.014086,0.098894,0.062166,0.058863,0.056074,0.086883,0.006612,0.050394,0.058127,0.083259,0.039329,0.012126,0.085233,0.064443,0.031147,0.040506,0.274351,0.092515,0.382152,0.19504,0.32873,9
0.308402,0.2598,0.37875,0.330621,0.549323,0.106825,0.179404,0.185443,0.138224,0.244874,0.378166,0.072215,0.272704,0.149184,0.188095,0.230261,0.197978,0.209745,0.180001,0.230463,0.135156,0.188613,0.120988,0.293753,0.100457,0.230121,0.100816,0.075189,0.187691,0.047553,0.15753,0.079398,0.098073,0.06336,0.079931,0.077259,0.119027,0.044776,0.078818,0.060299,0.11767,0.073311,0.043805,0.108659,0.095833,0.209987,0.022777,0.068558,0.153823,0.161376,0.121296,0.082361,0.137348,0.163973,0.220823,0.072738,0.029584,0.214396,0.091934,0.081672,0.062204,0.183533,0.125471,0.19286,0.072245,0.10855,0.283843,0.159168,0.256888,0.209182,0.236349,0.171401,0.065293,0.389976,0.316722,0.156132,9
0.102187,0.055309,0.005624,0.227488,0.115716,0.089464,0.369087,0.063354,0.415266,0.066271,0.105564,0.090802,0.045612,0.15133,0.049255,0.107035,0.083086,0.034151,0.092182,0.08564,0.096752,0.056405,0.052296,0.080325,0.069733,0.081706,0.052435,0.076422,0.103063,0.104922,0.05521,0.068896,0.056216,0.050162,0.122874,0.043511,0.080696,0.039622,0.011958,0.078522,0.06566,0.116695,0.025057,0.034194,0.045941,0.093499,0.007868,0.003251,0.015688,0.047858,0.023817,0.030787,0.021719,0.061018,0.051244,0.041131,0.038151,0.050083,0.077672,0.104817,0.084298,0.04115,0.073725,0.038665,0.080595,0.065544,0.058928,0.135226,0.093448,0.087221,0.040612,0.183505,0.103293,0.389196,0.070208,0.395094,9
0.213358,0.144483,0.089094,0.260727,0.224968,0.122639,0.350501,0.198477,0.253363,0.16693,0.075527,0.055928,0.12059,0.122155,0.109257,0.063128,0.184414,0.088687,0.056461,0.077856,0.079958,0.147318,0.100579,0.091179,0.048259,0.068403,0.062363,0.122686,0.12485,0.012366,0.051368,0.037228,0.071941,0.057791,0.057684,0.032795,0.066923,0.027294,0.053508,0.079899,0.038471,0.068132,0.030937,0.078184,0.031485,0.041087,0.037973,0.013873,0.035154,0.018077,0.01509,0.019281,0.050221,0.006678,0.03941,0.101285,0.049684,0.061471,0.026236,0.065725,0.043025,0.11179,0.049741,0.069473,0.039613,0.110085,0.095059,0.062714,0.069436,0.05157,0.134834,0.177078,0.100304,0.332949,0.24499,0.280917,9
0.195668,0.125711,0.203292,0.33782,0.229017,0.104509,0.28824,0.156394,0.228877,0.237241,0.040564,0.057848,0.069791,0.087981,0.124384,0.060735,0.156889,0.082606,0.086696,0.029721,0.112889,0.156087,0.057777,0.035121,0.06107,0.093073,0.076894,0.145352,0.072345,0.035147,0.027102,0.124822,0.05749,0.041157,0.089041,0.074656,0.064612,0.04203,0.090101,0.040209,0.089768,0.082441,0.078004,0.065018,0.083434,0.068753,0.068039,0.070207,0.031509,0.046421,0.094505,0.034008,0.045478,0.104288,0.04559,0.056306,0.045999,0.095369,0.102561,0.052202,0.111207,0.13112,0.140972,0.008515,0.098728,0.179894,0.068558,0.097708,0.066659,0.048262,0.075012,0.116357,0.095931,0.27469,0.119939,0.398132,9
0.087645,0.106553,0.111833,0.327547,0.214692,0.099065,0.380792,0.050539,0.258799,0.170736,0.112378,0.07222,0.034711,0.105604,0.088196,0.108742,0.094875,0.04367,0.180909,0.064626,0.066694,0.125656,0.094172,0.03883,0.056632,0.025784,0.044279,0.109646,0.088826,0.032957,0.052789,0.033902,0.037837,0.102495,0.044681,0.004227,0.019992,0.05433,0.004127,0.028532,0.079991,0.044433,0.056576,0.00878,0.088937,0.060889,0.02598,0.050546,0.113286,0.052408,0.078166,0.092892,0.064695,0.041416,0.122882,0.094709,0.011687,0.049006,0.112376,0.073624,0.010208,0.135296,0.138495,0.090373,0.067625,0.169839,0.134659,0.036634,0.134332,0.120722,0.061948,0.167758,0.134534,0.297421,0.07089,0.427544,9
0.162768,0.242555,0.162621,0.28757,0.305553,0.161546,0.27227,0.149658,0.247566,0.264978,0.078377,0.062731,0.082126,0.119103,0.108624,0.020654,0.149453,0.050483,0.129381,0.084837,0.038262,0.105806,0.036844,0.042335,0.117431,0.054307,0.043821,0.036922,0.11789,0.040622,0.052537,0.128998,0.018852,0.094226,0.02265,0.059347,0.043262,0.03192,0.032209,0.037883,0.077573,0.074841,0.040894,0.087597,0.093058,0.104102,0.090221,0.071488,0.104347,0.089017,0.030041,0.064299,0.099978,0.092016,0.093216,0.074144,0.134518,0.113302,0.055258,0.043582,0.151553,0.041814,0.070141,0.049349,0.12221,0.109555,0.076713,0.047591,0.150202,0.060948,0.032535,0.102667,0.166499,0.233571,0.135204,0.335303,9
0.221503,0.12024,0.076543,0.272164,0.230885,0.11409,0.375322,0.25254,0.214995,0.118241,0.044865,0.046972,0.148216,0.232889,0.086236,0.042972,0.105018,0.088548,0.088914,0.127494,0.052515,0.079518,0.014984,0.059488,0.094149,0.055015,0.078368,0.037415,0.075222,0.019567,0.045555,0.078598,0.043717,0.091731,0.020158,0.034884,0.046026,0.084282,0.045668,0.013312,0.045771,0.031595,0.044239,0.030098,0.01801,0.088321,0.060645,0.077595,0.040525,0.038243,0.069904,0.017468,0.067324,0.043476,0.049434,0.03161,0.063418,0.070275,0.028762,0.057847,0.050688,0.084893,0.03516,0.165721,0.053023,0.175455,0.103953,0.066086,0.064306,0.137855,0.172274,0.237104,0.123096,0.341015,0.208166,0.277934,9
0.115432,0.481513,0.227147,0.191136,0.083714,0.090908,0.104016,0.070214,0.253281,0.044053,0.110514,0.185607,0.055907,0.096684,0.010414,0.091692,0.132866,0.074447,0.146681,0.050846,0.059501,0.08479,0.070004,0.09017,0.073193,0.050647,0.06161,0.046624,0.013519,0.079107,0.058863,0.059832,0.024227,0.021204,0.087817,0.062049,0.036156,0.029378,0.029735,0.101285,0.059347,0.017618,0.029884,0.032675,0.056171,0.020271,0.026417,0.026396,0.064356,0.055535,0.030887,0.030206,0.082615,0.087011,0.016109,0.069081,0.090401,0.109278,0.023889,0.072421,0.081272,0.103301,0.011832,0.061477,0.054639,0.11754,0.077997,0.072802,0.057679,0.113449,0.111964,0.066259,0.102264,0.05766,0.170128,0.219818,9
0.042763,0.089079,0.117508,0.170075,0.131572,0.115138,0.409711,0.067579,0.172158,0.030851,0.119927,0.054064,0.115593,0.239562,0.107634,0.140138,0.091633,0.089123,0.10724,0.134451,0.170281,0.092293,0.099964,0.084016,0.111673,0.152649,0.124091,0.083307,0.051251,0.106678,0.090607,0.04736,0.097067,0.078353,0.053774,0.033766,0.024778,0.020326,0.015432,0.066184,0.076819,0.094018,0.035072,0.023971,0.03432,0.03319,0.067873,0.043557,0.077146,0.071718,0.036658,0.019663,0.108355,0.034603,0.035229,0.017939,0.132949,0.041147,0.005095,0.058428,0.109765,0.009266,0.0501,0.066523,0.056176,0.085897,0.025429,0.067507,0.061716,0.116462,0.127788,0.100561,0.113165,0.348175,0.193381,0.380469,9
0.055973,0.092632,0.124896,0.35134,0.042411,0.08522,0.266915,0.069374,0.373701,0.050355,0.058677,0.175807,0.067362,0.093692,0.064163,0.052083,0.089853,0.040185,0.077579,0.076487,0.075857,0.050104,0.024348,0.082165,0.081823,0.084863,0.034346,0.049414,0.069893,0.082355,0.088966,0.021406,0.03138,0.05824,0.084536,0.073938,0.028844,0.008623,0.042451,0.088893,0.084283,0.037816,0.015645,0.037296,0.101308,0.042534,0.040848,0.046375,0.102422,0.047634,0.029851,0.035583,0.092587,0.037361,0.030824,0.045112,0.06702,0.034123,0.040513,0.059474,0.054965,0.04254,0.002363,0.068018,0.067082,0.029359,0.062468,0.152465,0.072486,0.118061,0.079544,0.081087,0.082774,0.322272,0.023569,0.39611,9
0.147594,0.25311,0.038766,0.183941,0.323639,0.162742,0.334971,0.146887,0.319479,0.193767,0.121739,0.171549,0.12502,0.169827,0.035606,0.06748,0.143627,0.156155,0.086485,0.035464,0.031441,0.087712,0.110069,0.075396,0.062026,0.053865,0.117488,0.084726,0.110925,0.064354,0.074217,0.042221,0.124394,0.107051,0.026838,0.049749,0.043096,0.062297,0.048392,0.073849,0.012097,0.045821,0.057225,0.05665,0.024128,0.051921,0.026551,0.040377,0.075122,0.017577,0.06061,0.012938,0.086431,0.046866,0.051987,0.066324,0.017216,0.091971,0.058948,0.069108,0.022658,0.021351,0.117611,0.144499,0.038659,0.188675,0.120474,0.094646,0.081066,0.176279,0.217406,0.219977,0.189147,0.363111,0.068476,0.309122,9
0.211742,0.036319,0.042026,0.301308,0.158521,0.092649,0.352836,0.249895,0.21707,0.071942,0.072948,0.056895,0.073487,0.216748,0.037207,0.069085,0.065013,0.076315,0.150513,0.098358,0.062117,0.041958,0.051091,0.039138,0.094783,0.064507,0.080982,0.065675,0.055651,0.077531,0.060501,0.101901,0.063367,0.057653,0.087872,0.043635,0.085796,0.039759,0.066205,0.079646,0.035761,0.070458,0.009566,0.049943,0.057358,0.077723,0.02931,0.060563,0.051184,0.074988,0.038061,0.077834,0.034661,0.092748,0.074476,0.025199,0.061601,0.075748,0.066992,0.031125,0.089504,0.036735,0.020805,0.034175,0.066082,0.060662,0.085476,0.098487,0.053995,0.051262,0.136443,0.205338,0.099355,0.360365,0.213355,0.273991,9
0.111635,0.406214,0.146472,0.234462,0.060854,0.17959,0.162978,0.018845,0.156894,0.073984,0.137542,0.162178,0.07848,0.071306,0.081615,0.112014,0.14253,0.039895,0.118593,0.080258,0.086456,0.101681,0.071208,0.04679,0.072809,0.075358,0.059859,0.086901,0.051554,0.065259,0.060843,0.062082,0.078389,0.085329,0.060657,0.049248,0.074725,0.071229,0.087718,0.055421,0.034917,0.085874,0.077579,0.073511,0.03487,0.043062,0.074315,0.043146,0.039176,0.048144,0.073941,0.068445,0.034569,0.057176,0.054352,0.093308,0.037705,0.057898,0.041034,0.090218,0.035663,0.072735,0.037847,0.11499,0.040044,0.084707,0.047839,0.093884,0.035964,0.045223,0.063791,0.072973,0.103181,0.147423,0.056936,0.420357,9
0.099997,0.220938,0.1217,0.311746,0.164567,0.105364,0.325807,0.024559,0.326733,0.157498,0.113117,0.098526,0.013878,0.047538,0.128044,0.147479,0.075563,0.023813,0.067718,0.078082,0.113567,0.129792,0.068633,0.057426,0.032463,0.061482,0.104927,0.080971,0.017794,0.031681,0.06878,0.08467,0.057162,0.051871,0.036762,0.100556,0.096397,0.032587,0.047355,0.032579,0.086012,0.106637,0.087225,0.060427,0.076145,0.066337,0.074178,0.04382,0.043793,0.04811,0.067662,0.052202,0.016509,0.025738,0.042897,0.045331,0.030442,0.05178,0.030401,0.088845,0.023178,0.080472,0.084357,0.13473,0.066626,0.106636,0.171696,0.052931,0.128006,0.050548,0.131949,0.182312,0.139969,0.327044,0.052193,0.330551,9
0.14638,0.070472,0.027688,0.3524,0.111903,0.093621,0.329876,0.158243,0.280757,0.09328,0.075428,0.118018,0.083826,0.034677,0.072513,0.058737,0.031407,0.083697,0.118385,0.082819,0.070747,0.063372,0.075558,0.090648,0.109607,0.082305,0.077727,0.037437,0.007774,0.112946,0.076305,0.098185,0.027348,0.032072,0.08662,0.068621,0.107644,0.034476,0.046752,0.048148,0.068471,0.087634,0.042536,0.071301,0.017098,0.042038,0.014765,0.065892,0.001489,0.055305,0.028874,0.089923,0.018834,0.075186,0.052129,0.084602,0.059415,0.088791,0.071618,0.050033,0.089135,0.118529,0.070055,0.030332,0.092872,0.064121,0.055525,0.14369,0.095256,0.061112,0.076948,0.139237,0.092931,0.355872,0.167323,0.311881,9
0.03725,0.15064,0.13076,0.146243,0.11118,0.09818,0.355957,0.171299,0.322841,0.083254,0.082646,0.106631,0.080006,0.137598,0.116631,0.107295,0.094063,0.056681,0.037983,0.108193,0.154997,0.028516,0.062474,0.080964,0.146362,0.151887,0.048165,0.018363,0.057171,0.134116,0.132737,0.069751,0.05984,0.016999,0.084033,0.110569,0.075618,0.073392,0.040858,0.073564,0.074319,0.0339,0.081232,0.073625,0.064212,0.038419,0.019528,0.032439,0.082124,0.067491,0.036603,0.030618,0.117474,0.070081,0.031925,0.041963,0.126827,0.016313,0.044635,0.017823,0.111203,0.031548,0.011737,0.082867,0.101162,0.081611,0.067485,0.052881,0.065029,0.078497,0.106015,0.252397,0.097254,0.405686,0.18194,0.244364,9
0.168647,0.118436,0.03134,0.15071,0.124334,0.09861,0.415246,0.181391,0.180047,0.085351,0.124362,0.037245,0.127214,0.239608,0.049692,0.136427,0.032996,0.109817,0.088029,0.042148,0.063664,0.038934,0.097222,0.055721,0.067008,0.120069,0.064132,0.019632,0.049374,0.064662,0.106012,0.117129,0.053339,0.036998,0.105539,0.073463,0.078841,0.045448,0.085836,0.080825,0.091632,0.11698,0.015718,0.015935,0.046263,0.037815,0.018908,0.055122,0.063418,0.061084,0.040721,0.015894,0.070312,0.043041,0.047278,0.025611,0.040435,0.066485,0.027871,0.017739,0.087357,0.053604,0.074639,0.06146,0.06741,0.111692,0.036594,0.074738,0.048195,0.078986,0.03121,0.098956,0.066125,0.35811,0.099274,0.414445,9
0.125188,0.114393,0.087124,0.344195,0.159075,0.084517,0.352212,0.117015,0.323309,0.078818,0.079735,0.116002,0.091551,0.098951,0.052299,0.088488,0.028621,0.056531,0.176669,0.130284,0.079808,0.026303,0.043154,0.054233,0.096274,0.096112,0.083807,0.066516,0.022905,0.075097,0.087482,0.125084,0.089899,0.017777,0.097125,0.0358,0.077142,0.083852,0.082365,0.054006,0.019953,0.042182,0.04844,0.094896,0.027818,0.061231,0.056824,0.007215,0.061279,0.04081,0.005107,0.101329,0.046163,0.105119,0.087046,0.079492,0.076966,0.123533,0.079685,0.051783,0.096828,0.027999,0.027273,0.079621,0.070655,0.105355,0.068841,0.124894,0.05865,0.073187,0.10182,0.248667,0.108795,0.374146,0.119922,0.298548,9
0.142025,0.018193,0.100713,0.294698,0.12623,0.108504,0.393631,0.165697,0.251821,0.061513,0.043647,0.061225,0.177098,0.200303,0.03372,0.086981,0.044639,0.084427,0.096091,0.065496,0.099846,0.065239,0.037764,0.028618,0.091366,0.067099,0.07922,0.060064,0.029895,0.117101,0.029512,0.080321,0.048855,0.067999,0.098722,0.035434,0.081672,0.064356,0.059734,0.045588,0.064357,0.094468,0.038243,0.02991,0.05341,0.105477,0.054234,0.012926,0.073735,0.075815,0.039691,0.043505,0.074138,0.042557,0.006964,0.036151,0.060611,0.057565,0.04058,0.018466,0.018767,0.053205,0.10315,0.083175,0.080518,0.024338,0.107945,0.108805,0.132482,0.06625,0.143022,0.188673,0.092289,0.36268,0.061881,0.344628,9
0.239745,0.128003,0.180561,0.29715,0.237735,0.139494,0.269717,0.204761,0.18062,0.201789,0.094087,0.082157,0.125962,0.236212,0.128159,0.109439,0.141528,0.070577,0.028876,0.051665,0.081057,0.051746,0.087879,0.199176,0.030206,0.013449,0.056024,0.107209,0.107001,0.08448,0.039798,0.021383,0.037793,0.07182,0.07991,0.026764,0.048583,0.010641,0.081631,0.046861,0.056493,0.07386,0.062579,0.044708,0.109463,0.064557,0.079723,0.072571,0.096789,0.097273,0.035497,0.041851,0.066075,0.066392,0.082695,0.041477,0.134144,0.053593,0.048201,0.064922,0.120538,0.133072,0.024479,0.015923,0.081158,0.149735,0.037445,0.132169,0.071351,0.01584,0.033427,0.114405,0.091777,0.285327,0.11636,0.39563,9
0.2945,0.117322,0.099344,0.264686,0.214121,0.123518,0.356453,0.238311,0.157806,0.138032,0.085023,0.029192,0.098164,0.177466,0.114207,0.023535,0.096205,0.08318,0.129324,0.092299,0.082392,0.104563,0.042189,0.035708,0.021623,0.08123,0.068673,0.061017,0.084581,0.007235,0.0913,0.015471,0.112329,0.062128,0.071866,0.077324,0.037638,0.049186,0.002625,0.079443,0.006726,0.042647,0.058909,0.042354,0.045387,0.015016,0.024823,0.044379,0.023158,0.050992,0.058016,0.03178,0.069082,0.081754,0.064978,0.052257,0.120656,0.066827,0.095037,0.004217,0.075874,0.088828,0.067871,0.111806,0.033507,0.078376,0.117812,0.189406,0.051341,0.151699,0.2114,0.115132,0.169316,0.239135,0.1778,0.303087,9
0.106224,0.244757,0.042297,0.216416,0.113537,0.126807,0.366807,0.078089,0.348212,0.09822,0.104127,0.07213,0.083805,0.09996,0.05973,0.074645,0.110784,0.069289,0.140122,0.040493,0.055406,0.147945,0.043339,0.047559,0.089019,0.046029,0.129934,0.053022,0.074099,0.109279,0.032813,0.049333,0.087988,0.109791,0.097396,0.065963,0.00697,0.085494,0.097632,0.077824,0.089189,0.03188,0.034096,0.067409,0.038969,0.082621,0.059843,0.014379,0.070894,0.051629,0.051511,0.028619,0.079835,0.025582,0.026201,0.035252,0.063033,0.054597,0.018142,0.066357,0.057768,0.062513,0.053313,0.13313,0.052985,0.039134,0.060919,0.147899,0.061555,0.151621,0.057296,0.094,0.086146,0.347787,0.05056,0.368875,9
0.070258,0.173273,0.059264,0.318209,0.105598,0.060254,0.300308,0.036192,0.363838,0.09832,0.066758,0.094766,0.038478,0.062462,0.067168,0.04844,0.135316,0.051031,0.0707,0.05476,0.037439,0.100313,0.066714,0.010405,0.057731,0.057161,0.048535,0.061922,0.060105,0.117724,0.097091,0.049649,0.057246,0.015304,0.109823,0.088706,0.032588,0.023275,0.040028,0.086967,0.110002,0.032006,0.026219,0.037748,0.140318,0.105066,0.083187,0.055927,0.145293,0.098882,0.075825,0.002645,0.134702,0.054428,0.097358,0.025187,0.148231,0.088998,0.024842,0.081195,0.110359,0.035679,0.016459,0.111366,0.08689,0.072782,0.023268,0.076865,0.077518,0.013654,0.039818,0.287827,0.07919,0.410879,0.002889,0.302098,9
0.056599,0.102377,0.231929,0.37451,0.065973,0.049369,0.276209,0.015517,0.309418,0.056695,0.085659,0.15171,0.062721,0.083236,0.057116,0.146574,0.0747,0.066283,0.122383,0.095547,0.156465,0.091831,0.036767,0.09224,0.106133,0.103993,0.086155,0.101688,0.068149,0.065101,0.059765,0.03503,0.068893,0.087559,0.027382,0.023036,0.03256,0.012287,0.072997,0.086771,0.075718,0.029215,0.041817,0.014999,0.073029,0.036362,0.020297,0.040266,0.0455,0.002819,0.037157,0.047577,0.09257,0.05411,0.066668,0.062851,0.148494,0.071141,0.016637,0.027914,0.131826,0.043198,0.064393,0.068716,0.06995,0.022992,0.048081,0.080128,0.054654,0.094465,0.097493,0.132433,0.098765,0.320197,0.08774,0.336153,9
0.277234,0.153535,0.148791,0.258379,0.345354,0.174689,0.257589,0.214381,0.237543,0.208354,0.096719,0.174197,0.16544,0.087392,0.067985,0.067029,0.172442,0.144205,0.135859,0.06105,0.034311,0.013522,0.127555,0.130713,0.057669,0.022777,0.090527,0.077141,0.064029,0.099046,0.027018,0.05702,0.049588,0.128341,0.030386,0.080128,0.048907,0.020675,0.026846,0.064948,0.040592,0.029197,0.028553,0.050949,0.028451,0.043969,0.065593,0.014027,0.083645,0.025814,0.062352,0.063608,0.053698,0.084329,0.039862,0.090921,0.030994,0.087975,0.054401,0.007522,0.072465,0.041634,0.123867,0.129755,0.055941,0.162501,0.084354,0.134143,0.055584,0.150924,0.205879,0.192062,0.163277,0.257947,0.262483,0.179221,9
0.170613,0.085276,0.02019,0.186307,0.093176,0.072104,0.398894,0.189301,0.278101,0.041874,0.074827,0.142711,0.029357,0.075558,0.023698,0.075949,0.017337,0.018058,0.168627,0.073749,0.069587,0.029202,0.017042,0.108576,0.097871,0.061817,0.013968,0.03123,0.034676,0.097615,0.065261,0.028306,0.013254,0.047414,0.091947,0.068638,0.059161,0.028576,0.036375,0.095415,0.054339,0.053052,0.037932,0.004615,0.067846,0.09243,0.031627,0.02923,0.061978,0.090448,0.059792,0.015293,0.075898,0.071984,0.058836,0.008881,0.093809,0.048795,0.03808,0.029909,0.095268,0.0312,0.036062,0.063196,0.088891,0.018667,0.008427,0.111814,0.070115,0.049811,0.090728,0.224663,0.086973,0.367764,0.197557,0.293948,9
