%%  Note: character.tar contains everything in this directory, as well as
%%        train and test sets.
%%  
%%  1. TITLE: Artificial Character Database
%%  
%%  2. SOURCES: 
%%                     Marco Botta
%%  		   Dipartimento di Informatica
%%  		   Universita` di Torino
%%  		   Corso Svizzera 185
%%                     10149  Torino
%%                     ITALY
%%                     Tel. (+39)(11)7712002
%%                     Fax. (+39)(11)751603
%%                     email: botta@di.unito.it
%%                     July, 1992
%%  
%%  3. PAST USAGE:
%%      (a) M. Botta, A. Giordana, L. Saitta: "Learning Fuzzy Concept Definitions",
%%  	submitted to IEEE-Fuzzy Conference.
%%  
%%  	We made three type of experiments: we run Smart+ by using default
%%  	values for the parameter constants in the fuzzy definitions of the
%%  	predicates, a local optimization algorithm and a genetic algorithm
%%  	to automatically acquire parameter values. The local optimization
%%  	algorithm and the GA are also described in:
%%  
%%  	M. Botta, A. Giordana: "Learning Quantitative Feature in a Symbolic
%%  	Environment", LNAI 542, 1991, pp. 296-305.
%%  
%%  	The results obtained on this data sets are the following:
%%  
%%  	Type of Optimization  Recognition Rate  Error Rate  Ambiguity Rate
%%  	  
%%  	  No OPT		  41.48%	   3.82%	 54.70%
%%  	  Loacl OPT		  98.68%	   0.12%	  1.20%
%%  	  Local+GA OPT		  99.70%	   0.0%		  0.30%
%%  
%%  4. RELEVANT INFORMATION:
%%  
%%        This database has been artificially generated by using a first order
%%        theory which describes the structure of ten capitol letters of the
%%        English alphabet and a random choice theorem prover which accounts
%%        for etherogeneity in the instances. The capitol letters represented
%%        are the following: A, C, D, E, F, G, H, L, P, R.
%%        Each instance is structured and is described by a set of segments (lines)
%%        which resemble the way an automatic program would segment an image.
%%        Each instance is stored in a separate file whose format is the following:
%%                CLASS OBJNUM TYPE XX1 YY1 XX2 YY2 SIZE DIAG
%%        where CLASS is an integer number indicating the class as described below,
%%        OBJNUM is an integer identifier of a segment (starting from 0) in the
%%        instance and the remaining columns represent attribute values.
%%        For further details contact the author.
%%  
%%  5. NUMBER OF INSTANCES:
%%        1000 instance (100 per class) as learning set.
%%        5000 instance (500 per class) as test set.
%%  
%%  6. NUMBER OF ATTRIBUTES:
%%        Each segment in an instance is described by seven attributes, four of
%%        which are the most important, one is superflous, and the other two can be
%%        computed from the important ones, but are present for efficiency reasons.
%%  
%%  7. ATTRIBUTE INFORMATION:
%%  
%%        TYPE: the first attribute describes the type of segment and is always
%%  	    set to the string "line". Its C language type is char.
%%  
%%        XX1,YY1,XX2,YY2: these attributes contain the initial and final coordinates
%%  		   of a segment in a cartesian plane. Their C language type is
%%  		   int.
%%  
%%        SIZE: this is the length of a segment computed by using the geometric
%%  	    distance between two points A(X1,Y1) and B(X2,Y2). Its C language
%%  	    type is float.
%%  
%%        DIAG: this is the length of the diagonal of the smallest rectangle
%%  	    which includes the picture of the character. The value of this
%%  		attribute is the same in each object. Its C language
%%  		type is float.
%%  
%%  8. MISSING ATTRIBUTE VALUES: None
%%  
%%  9. CLASS DISTRIBUTION:
%%          the class value (CLASS) can take ten different values. Each 
%%  	letter belongs to only one of classes.
%%  
%%  
%%          CLASS	NAME  TRAINING  TESTING  TOTAL     
%%  
%%            1	  A 	100	  500	  600
%%            2	  C	100	  500	  600
%%            3	  D	100	  500	  600
%%            4	  E	100	  500	  600
%%            5	  F	100	  500	  600
%%            6	  G	100	  500	  600
%%            7	  H	100	  500	  600
%%            8	  L	100	  500	  600
%%            9	  P	100	  500	  600
%%            10	  R	100	  500	  600
%%            -----------------------------------------------------------
%%            TOTAL        1000      5000    6000

@relation artificial-characters

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10}

@data
2,0,11,5,17,7.81,26.63,8
3,5,17,15,22,11.18,26.63,8
4,15,0,15,7,7,26.63,8
5,15,7,10,7,5,26.63,8
0,29,0,0,15,32.65,55,8
1,0,15,0,30,15,55,8
2,0,30,29,44,32.2,55,8
3,29,0,31,7,7.28,55,8
4,33,7,26,7,7,55,8
0,19,0,2,10,19.72,44.42,8
1,2,10,0,19,9.22,44.42,8
2,0,19,2,29,10.2,44.42,8
3,2,29,19,38,19.24,44.42,8
4,19,0,21,6,6.32,44.42,8
5,23,6,16,6,7,44.42,8
0,22,0,0,9,23.77,34.06,8
1,0,9,0,18,9,34.06,8
2,0,18,22,26,23.41,34.06,8
3,22,0,22,6,6,34.06,8
4,22,6,19,6,3,34.06,8
0,17,0,8,5,10.3,26.91,8
1,8,5,0,10,9.43,26.91,8
2,0,10,8,15,9.43,26.91,8
3,8,15,17,20,10.3,26.91,8
4,17,0,18,11,11.05,26.91,8
5,18,11,13,11,5,26.91,8
0,0,0,0,7,7,27.8,9
1,19,0,21,11,11.18,27.8,9
2,0,7,21,11,21.38,27.8,9
3,0,7,2,17,10.2,27.8,9
4,21,11,22,17,6.08,27.8,9
0,0,0,0,13,13,41.11,9
1,11,0,13,14,14.14,41.11,9
2,0,13,13,14,13.04,41.11,9
3,0,13,0,19,6,41.11,9
4,13,14,12,39,25.02,41.11,9
0,0,0,0,18,18,38.95,9
1,24,0,26,10,10.2,38.95,9
2,0,18,26,10,27.2,38.95,9
3,0,18,0,28,10,38.95,9
4,26,10,26,29,19,38.95,9
0,0,0,0,14,14,35.17,9
1,9,0,9,16,16,35.17,9
2,0,14,9,16,9.22,35.17,9
3,0,14,2,34,20.1,35.17,9
4,9,16,7,33,17.12,35.17,9
0,0,0,0,13,13,36.4,9
1,8,0,10,16,16.12,36.4,9
2,0,13,10,16,10.44,36.4,9
3,0,13,2,31,18.11,36.4,9
4,10,16,10,35,19,36.4,9
0,0,0,0,20,20,42.05,9
1,15,0,16,24,24.02,42.05,9
2,0,20,16,24,16.49,42.05,9
3,0,20,0,26,6,42.05,9
4,16,24,18,38,14.14,42.05,9
0,0,0,0,25,25,52.61,9
1,8,0,8,27,27,52.61,9
2,0,25,8,27,8.25,52.61,9
3,0,25,2,46,21.1,52.61,9
4,8,27,7,52,25.02,52.61,9
0,0,0,0,6,6,28.79,9
1,8,0,10,8,8.25,28.79,9
2,0,6,10,8,10.2,28.79,9
3,0,6,2,25,19.1,28.79,9
4,10,8,10,27,19,28.79,9
0,0,0,0,10,10,24.35,9
1,7,0,7,10,10,24.35,9
2,0,10,7,10,7,24.35,9
3,0,10,1,23,13.04,24.35,9
4,7,10,8,16,6.08,24.35,9
0,0,0,0,17,17,36.4,9
1,11,0,13,17,17.12,36.4,9
2,0,17,13,17,13,36.4,9
3,0,17,0,34,17,36.4,9
4,13,17,11,24,7.28,36.4,9
0,0,0,0,23,23,49.73,9
1,13,0,13,28,28,49.73,9
2,0,23,13,28,13.93,49.73,9
3,0,23,2,47,24.08,49.73,9
4,13,28,12,48,20.02,49.73,9
0,0,0,0,25,25,50.01,9
1,9,0,10,25,25.02,50.01,9
2,0,25,10,25,10,50.01,9
3,0,25,1,49,24.02,50.01,9
4,10,25,10,32,7,50.01,9
0,0,0,0,21,21,47.41,9
1,22,0,22,24,24,47.41,9
2,0,21,22,24,22.2,47.41,9
3,0,21,1,42,21.02,47.41,9
4,22,24,22,32,8,47.41,9
0,0,0,0,6,6,25.94,9
1,11,0,12,6,6.08,25.94,9
2,0,6,12,6,12,25.94,9
3,0,6,2,23,17.12,25.94,9
4,12,6,10,12,6.32,25.94,9
0,0,0,0,6,6,33.62,9
1,15,0,16,10,10.05,33.62,9
2,0,6,16,10,16.49,33.62,9
3,0,6,1,29,23.02,33.62,9
4,16,10,17,20,10.05,33.62,9
0,0,0,0,17,17,40.52,9
1,9,0,11,15,15.13,40.52,9
2,0,17,11,15,11.18,40.52,9
3,0,17,1,29,12.04,40.52,9
4,11,15,11,39,24,40.52,9
0,0,0,0,15,15,38.21,9
1,25,0,26,13,13.04,38.21,9
2,0,15,26,13,26.08,38.21,9
3,0,15,0,28,13,38.21,9
4,26,13,25,25,12.04,38.21,9
0,0,0,0,9,9,39.05,9
1,23,0,24,8,8.06,39.05,9
2,0,9,24,8,24.02,39.05,9
3,0,9,0,30,21,39.05,9
4,24,8,25,22,14.04,39.05,9
0,0,0,0,8,8,35.51,9
1,6,0,6,13,13,35.51,9
2,0,8,6,13,7.81,35.51,9
3,0,8,0,15,7,35.51,9
4,6,13,6,35,22,35.51,9
0,0,0,0,14,14,33.62,9
1,16,0,17,9,9.06,33.62,9
2,0,14,17,9,17.72,33.62,9
3,0,14,0,29,15,33.62,9
4,17,9,17,21,12,33.62,9
0,0,0,0,12,12,44.65,9
1,23,0,25,6,6.32,44.65,9
2,0,12,25,6,25.71,44.65,9
3,0,12,0,37,25,44.65,9
4,25,6,24,28,22.02,44.65,9
0,0,0,0,21,21,44.92,9
1,13,0,13,23,23,44.92,9
2,0,21,13,23,13.15,44.92,9
3,0,21,0,43,22,44.92,9
4,13,23,13,41,18,44.92,9
0,0,0,0,11,11,26.93,9
1,13,0,14,9,9.06,26.93,9
2,0,11,14,9,14.14,26.93,9
3,0,11,1,22,11.05,26.93,9
4,14,9,13,23,14.04,26.93,9
0,0,0,0,9,9,31.32,9
1,8,0,9,9,9.06,31.32,9
2,0,9,9,9,9,31.32,9
3,0,9,2,27,18.11,31.32,9
4,9,9,8,30,21.02,31.32,9
0,0,0,0,25,25,44.78,9
1,16,0,16,16,16,44.78,9
2,0,25,16,16,18.36,44.78,9
3,0,25,2,33,8.25,44.78,9
4,16,16,18,41,25.08,44.78,9
0,0,0,0,16,16,38.6,9
1,9,0,11,12,12.17,38.6,9
2,0,16,11,12,11.7,38.6,9
3,0,16,1,26,10.05,38.6,9
4,11,12,9,37,25.08,38.6,9
0,0,0,0,22,22,43.66,9
1,14,0,15,19,19.03,43.66,9
2,0,22,15,19,15.3,43.66,9
3,0,22,0,41,19,43.66,9
4,15,19,14,27,8.06,43.66,9
0,0,0,0,24,24,50.57,9
1,18,0,19,21,21.02,50.57,9
2,0,24,19,21,19.24,50.57,9
3,0,24,2,46,22.09,50.57,9
4,19,21,21,35,14.14,50.57,9
0,0,0,0,18,18,47.2,9
1,25,0,26,16,16.03,47.2,9
2,0,18,26,16,26.08,47.2,9
3,0,18,1,38,20.02,47.2,9
4,26,16,28,34,18.11,47.2,9
0,0,0,0,18,18,44.94,9
1,23,0,24,19,19.03,44.94,9
2,0,18,24,19,24.02,44.94,9
3,0,18,1,38,20.02,44.94,9
4,24,19,24,28,9,44.94,9
0,0,0,0,25,25,49.74,9
1,25,0,25,18,18,49.74,9
2,0,25,25,18,25.96,49.74,9
3,0,25,1,43,18.03,49.74,9
4,25,18,25,25,7,49.74,9
0,0,0,0,21,21,48.47,9
1,15,0,17,12,12.17,48.47,9
2,0,21,17,12,19.24,48.47,9
3,0,21,1,45,24.02,48.47,9
4,17,12,18,32,20.02,48.47,9
0,0,0,0,8,8,32.02,9
1,6,0,8,12,12.17,32.02,9
2,0,8,8,12,8.94,32.02,9
3,0,8,2,31,23.09,32.02,9
4,8,12,7,30,18.03,32.02,9
0,0,0,0,15,15,45.22,9
1,25,0,26,16,16.03,45.22,9
2,0,15,26,16,26.02,45.22,9
3,0,15,1,33,18.03,45.22,9
4,26,16,24,37,21.1,45.22,9
0,0,0,0,8,8,37.48,9
1,25,0,26,11,11.05,37.48,9
2,0,8,26,11,26.17,37.48,9
3,0,8,1,26,18.03,37.48,9
4,26,11,27,26,15.03,37.48,9
0,0,0,0,23,23,42.2,9
1,8,0,9,24,24.02,42.2,9
2,0,23,9,24,9.06,42.2,9
3,0,23,1,29,6.08,42.2,9
4,9,24,10,41,17.03,42.2,9
0,0,0,0,18,18,29.15,9
1,12,0,13,7,7.07,29.15,9
2,0,18,13,7,17.03,29.15,9
3,0,18,0,25,7,29.15,9
4,13,7,15,19,12.17,29.15,9
0,0,0,0,23,23,48.7,9
1,16,0,16,20,20,48.7,9
2,0,23,16,20,16.28,48.7,9
3,0,23,0,46,23,48.7,9
4,16,20,15,44,24.02,48.7,9
0,0,0,0,17,17,28.23,9
1,10,0,11,20,20.02,28.23,9
2,0,17,11,20,11.4,28.23,9
3,0,17,0,26,9,28.23,9
4,11,20,10,26,6.08,28.23,9
0,0,0,0,18,18,41.23,9
1,12,0,14,21,21.1,41.23,9
2,0,18,14,21,14.32,41.23,9
3,0,18,1,34,16.03,41.23,9
4,14,21,16,38,17.12,41.23,9
0,0,0,0,15,15,41.23,9
1,24,0,26,12,12.17,41.23,9
2,0,15,26,12,26.17,41.23,9
3,0,15,0,32,17,41.23,9
4,26,12,26,27,15,41.23,9
0,0,0,0,19,19,34.01,9
1,14,0,14,22,22,34.01,9
2,0,19,14,22,14.32,34.01,9
3,0,19,1,31,12.04,34.01,9
4,14,22,14,28,6,34.01,9
0,0,0,0,16,16,29.07,9
1,12,0,12,14,14,29.07,9
2,0,16,12,14,12.17,29.07,9
3,0,16,1,24,8.06,29.07,9
4,12,14,13,26,12.04,29.07,9
0,0,0,0,16,16,46.87,9
1,25,0,26,8,8.06,46.87,9
2,0,16,26,8,27.2,46.87,9
3,0,16,1,39,23.02,46.87,9
4,26,8,25,31,23.02,46.87,9
0,0,0,0,14,14,36.07,9
1,23,0,25,8,8.25,36.07,9
2,0,14,25,8,25.71,36.07,9
3,0,14,0,21,7,36.07,9
4,25,8,24,26,18.03,36.07,9
0,0,0,0,20,20,41.68,9
1,17,0,19,12,12.17,41.68,9
2,0,20,19,12,20.62,41.68,9
3,0,20,1,31,11.05,41.68,9
4,19,12,21,36,24.08,41.68,9
0,0,0,0,6,6,25.5,9
1,16,0,17,10,10.05,25.5,9
2,0,6,17,10,17.46,25.5,9
3,0,6,2,18,12.17,25.5,9
4,17,10,15,19,9.22,25.5,9
0,0,0,0,18,18,48.85,9
1,19,0,19,22,22,48.85,9
2,0,18,19,22,19.42,48.85,9
3,0,18,0,31,13,48.85,9
4,19,22,19,45,23,48.85,9
0,0,0,0,11,11,36.14,9
1,8,0,9,10,10.05,36.14,9
2,0,11,9,10,9.06,36.14,9
3,0,11,1,19,8.06,36.14,9
4,9,10,9,35,25,36.14,9
0,0,0,0,23,23,44.92,9
1,11,0,11,26,26,44.92,9
2,0,23,11,26,11.4,44.92,9
3,0,23,2,29,6.32,44.92,9
4,11,26,13,43,17.12,44.92,9
0,0,0,0,22,22,42.2,9
1,22,0,23,8,8.06,42.2,9
2,0,22,23,8,26.93,42.2,9
3,0,22,2,34,12.17,42.2,9
4,23,8,25,33,25.08,42.2,9
0,0,0,0,13,13,34.71,9
1,21,0,23,16,16.12,34.71,9
2,0,13,23,16,23.19,34.71,9
3,0,13,1,26,13.04,34.71,9
4,23,16,23,23,7,34.71,9
0,0,0,0,20,20,39.96,9
1,19,0,21,14,14.14,39.96,9
2,0,20,21,14,21.84,39.96,9
3,0,20,0,34,14,39.96,9
4,21,14,21,31,17,39.96,9
0,0,0,0,9,9,31.24,9
1,22,0,24,9,9.22,31.24,9
2,0,9,24,9,24,31.24,9
3,0,9,1,20,11.05,31.24,9
4,24,9,23,18,9.06,31.24,9
0,0,0,0,20,20,47.38,9
1,6,0,6,23,23,47.38,9
2,0,20,6,23,6.71,47.38,9
3,0,20,0,35,15,47.38,9
4,6,23,6,47,24,47.38,9
0,0,0,0,22,22,43.86,9
1,18,0,18,7,7,43.86,9
2,0,22,18,7,23.43,43.86,9
3,0,22,0,40,18,43.86,9
4,18,7,18,32,25,43.86,9
0,0,0,0,21,21,36.88,9
1,24,0,24,18,18,36.88,9
2,0,21,24,18,24.19,36.88,9
3,0,21,1,27,6.08,36.88,9
4,24,18,24,28,10,36.88,9
0,0,0,0,9,9,41.04,9
1,25,0,27,7,7.28,41.04,9
2,0,9,27,7,27.07,41.04,9
3,0,9,0,19,10,41.04,9
4,27,7,28,30,23.02,41.04,9
0,0,0,0,8,8,36.12,9
1,22,0,24,9,9.22,36.12,9
2,0,8,24,9,24.02,36.12,9
3,0,8,2,22,14.14,36.12,9
4,24,9,24,27,18,36.12,9
0,0,0,0,16,16,42.2,9
1,8,0,10,18,18.11,42.2,9
2,0,16,10,18,10.2,42.2,9
3,0,16,2,22,6.32,42.2,9
4,10,18,10,41,23,42.2,9
0,0,0,0,11,11,35.36,9
1,15,0,16,6,6.08,35.36,9
2,0,11,16,6,16.76,35.36,9
3,0,11,1,21,10.05,35.36,9
4,16,6,17,31,25.02,35.36,9
0,0,0,0,6,6,34.01,9
1,13,0,13,6,6,34.01,9
2,0,6,13,6,13,34.01,9
3,0,6,2,31,25.08,34.01,9
4,13,6,14,14,8.06,34.01,9
0,0,0,0,14,14,31.02,9
1,10,0,11,18,18.03,31.02,9
2,0,14,11,18,11.7,31.02,9
3,0,14,1,26,12.04,31.02,9
4,11,18,11,29,11,31.02,9
0,0,0,0,7,7,38.28,9
1,21,0,21,10,10,38.28,9
2,0,7,21,10,21.21,38.28,9
3,0,7,2,32,25.08,38.28,9
4,21,10,21,24,14,38.28,9
0,0,0,0,19,19,31.62,9
1,7,0,8,7,7.07,31.62,9
2,0,19,8,7,14.42,31.62,9
3,0,19,0,30,11,31.62,9
4,8,7,10,14,7.28,31.62,9
0,0,0,0,9,9,34.71,9
1,22,0,23,6,6.08,34.71,9
2,0,9,23,6,23.19,34.71,9
3,0,9,1,26,17.03,34.71,9
4,23,6,22,17,11.05,34.71,9
0,0,0,0,8,8,34.48,9
1,15,0,17,9,9.22,34.48,9
2,0,8,17,9,17.03,34.48,9
3,0,8,0,29,21,34.48,9
4,17,9,15,30,21.1,34.48,9
0,0,0,0,11,11,40,9
1,23,0,24,6,6.08,40,9
2,0,11,24,6,24.52,40,9
3,0,11,1,32,21.02,40,9
4,24,6,22,22,16.12,40,9
0,0,0,0,11,11,41.05,9
1,22,0,23,15,15.03,41.05,9
2,0,11,23,15,23.35,41.05,9
3,0,11,1,26,15.03,41.05,9
4,23,15,23,34,19,41.05,9
0,0,0,0,10,10,29.07,9
1,11,0,13,8,8.25,29.07,9
2,0,10,13,8,13.15,29.07,9
3,0,10,0,26,16,29.07,9
4,13,8,13,25,17,29.07,9
0,0,0,0,17,17,41.98,9
1,7,0,9,22,22.09,41.98,9
2,0,17,9,22,10.3,41.98,9
3,0,17,2,41,24.08,41.98,9
4,9,22,9,35,13,41.98,9
0,0,0,0,10,10,40.22,9
1,21,0,21,9,9,40.22,9
2,0,10,21,9,21.02,40.22,9
3,0,10,0,33,23,40.22,9
4,21,9,23,33,24.08,40.22,9
0,0,0,0,24,24,46.87,9
1,24,0,25,9,9.06,46.87,9
2,0,24,25,9,29.15,46.87,9
3,0,24,0,39,15,46.87,9
4,25,9,26,25,16.03,46.87,9
0,0,0,0,17,17,41.59,9
1,18,0,19,12,12.04,41.59,9
2,0,17,19,12,19.65,41.59,9
3,0,17,0,37,20,41.59,9
4,19,12,19,29,17,41.59,9
0,0,0,0,19,19,34.89,9
1,14,0,14,11,11,34.89,9
2,0,19,14,11,16.12,34.89,9
3,0,19,0,31,12,34.89,9
4,14,11,16,17,6.32,34.89,9
0,0,0,0,9,9,39.2,9
1,20,0,22,7,7.28,39.2,9
2,0,9,22,7,22.09,39.2,9
3,0,9,2,23,14.14,39.2,9
4,22,7,24,31,24.08,39.2,9
0,0,0,0,8,8,42.64,9
1,25,0,27,12,12.17,42.64,9
2,0,8,27,12,27.29,42.64,9
3,0,8,1,33,25.02,42.64,9
4,27,12,25,20,8.25,42.64,9
0,0,0,0,21,21,38.08,9
1,18,0,19,8,8.06,38.08,9
2,0,21,19,8,23.02,38.08,9
3,0,21,0,33,12,38.08,9
4,19,8,18,17,9.06,38.08,9
0,0,0,0,25,25,47.13,9
1,12,0,14,6,6.32,47.13,9
2,0,25,14,6,23.6,47.13,9
3,0,25,1,45,20.02,47.13,9
4,14,6,12,15,9.22,47.13,9
0,0,0,0,8,8,37.64,9
1,9,0,11,13,13.15,37.64,9
2,0,8,11,13,12.08,37.64,9
3,0,8,1,32,24.02,37.64,9
4,11,13,11,36,23,37.64,9
0,0,0,0,12,12,39.41,9
1,22,0,23,7,7.07,39.41,9
2,0,12,23,7,23.54,39.41,9
3,0,12,2,32,20.1,39.41,9
4,23,7,22,30,23.02,39.41,9
0,0,0,0,20,20,46.52,9
1,16,0,18,12,12.17,46.52,9
2,0,20,18,12,19.7,46.52,9
3,0,20,0,42,22,46.52,9
4,18,12,20,30,18.11,46.52,9
0,0,0,0,13,13,36.67,9
1,15,0,16,18,18.03,36.67,9
2,0,13,16,18,16.76,36.67,9
3,0,13,0,32,19,36.67,9
4,16,18,16,33,15,36.67,9
0,0,0,0,23,23,40.02,9
1,7,0,9,26,26.08,40.02,9
2,0,23,9,26,9.49,40.02,9
3,0,23,0,38,15,40.02,9
4,9,26,9,39,13,40.02,9
0,0,0,0,14,14,41.34,9
1,21,0,21,7,7,41.34,9
2,0,14,21,7,22.14,41.34,9
3,0,14,0,35,21,41.34,9
4,21,7,22,21,14.04,41.34,9
0,0,0,0,23,23,50,9
1,12,0,14,24,24.08,50,9
2,0,23,14,24,14.04,50,9
3,0,23,0,48,25,50,9
4,14,24,14,39,15,50,9
0,0,0,0,9,9,36.36,9
1,15,0,17,6,6.32,36.36,9
2,0,9,17,6,17.26,36.36,9
3,0,9,0,31,22,36.36,9
4,17,6,19,24,18.11,36.36,9
0,0,0,0,7,7,38.6,9
1,22,0,23,8,8.06,38.6,9
2,0,7,23,8,23.02,38.6,9
3,0,7,0,24,17,38.6,9
4,23,8,23,31,23,38.6,9
0,0,0,0,7,7,34,9
1,12,0,14,7,7.28,34,9
2,0,7,14,7,14,34,9
3,0,7,0,30,23,34,9
4,14,7,16,17,10.2,34,9
0,0,0,0,13,13,33.24,9
1,22,0,23,9,9.06,33.24,9
2,0,13,23,9,23.35,33.24,9
3,0,13,2,24,11.18,33.24,9
4,23,9,21,19,10.2,33.24,9
0,0,0,0,16,16,37.85,9
1,6,0,8,14,14.14,37.85,9
2,0,16,8,14,8.25,37.85,9
3,0,16,0,22,6,37.85,9
4,8,14,8,37,23,37.85,9
0,0,0,0,17,17,41.63,9
1,16,0,17,15,15.03,41.63,9
2,0,17,17,15,17.12,41.63,9
3,0,17,1,38,21.02,41.63,9
4,17,15,17,31,16,41.63,9
0,0,0,0,14,14,34.71,9
1,20,0,22,12,12.17,34.71,9
2,0,14,22,12,22.09,34.71,9
3,0,14,1,26,12.04,34.71,9
4,22,12,23,25,13.04,34.71,9
0,0,0,0,14,14,30.89,9
1,13,0,13,14,14,30.89,9
2,0,14,13,14,13,30.89,9
3,0,14,2,24,10.2,30.89,9
4,13,14,15,27,13.15,30.89,9
0,0,0,0,23,23,49.34,9
1,11,0,13,18,18.11,49.34,9
2,0,23,13,18,13.93,49.34,9
3,0,23,2,47,24.08,49.34,9
4,13,18,15,35,17.12,49.34,9
0,0,0,0,10,10,29,9
1,17,0,19,6,6.32,29,9
2,0,10,19,6,19.42,29,9
3,0,10,0,21,11,29,9
4,19,6,20,18,12.04,29,9
0,0,0,0,16,16,41.88,9
1,22,0,23,21,21.02,41.88,9
2,0,16,23,21,23.54,41.88,9
3,0,16,0,35,19,41.88,9
4,23,21,23,28,7,41.88,9
0,0,0,0,15,15,44.1,9
1,23,0,24,12,12.04,44.1,9
2,0,15,24,12,24.19,44.1,9
3,0,15,2,28,13.15,44.1,9
4,24,12,24,37,25,44.1,9
0,0,0,0,25,25,56.92,9
1,17,0,18,29,29.02,56.92,9
2,0,25,18,29,18.44,56.92,9
3,0,25,0,34,9,56.92,9
4,18,29,16,54,25.08,56.92,9
0,0,0,0,12,12,39.22,9
1,11,0,12,10,10.05,39.22,9
2,0,12,12,10,12.17,39.22,9
3,0,12,1,37,25.02,39.22,9
4,12,10,13,35,25.02,39.22,9
0,0,0,0,18,18,50.48,10
1,0,18,1,42,24.02,50.48,10
2,0,0,28,1,28.02,50.48,10
0,0,0,0,9,9,35,10
1,0,9,0,28,19,35,10
2,0,0,21,2,21.1,35,10
0,0,0,0,25,25,46.62,10
1,0,25,0,43,18,46.62,10
2,0,0,18,2,18.11,46.62,10
0,0,0,0,13,13,41.88,10
1,0,13,0,35,22,41.88,10
2,0,0,23,1,23.02,41.88,10
0,0,0,0,25,25,56.22,10
1,0,25,2,44,19.1,56.22,10
2,0,0,35,2,35.06,56.22,10
0,0,0,0,8,8,34.21,10
1,0,8,1,27,19.03,34.21,10
2,0,0,21,1,21.02,34.21,10
0,0,0,0,10,10,36.4,10
1,0,10,1,35,25.02,36.4,10
2,0,0,10,2,10.2,36.4,10
0,0,0,0,22,22,43.93,10
1,0,22,2,43,21.1,43.93,10
2,0,0,9,1,9.06,43.93,10
0,0,0,0,11,11,22.8,10
1,0,11,2,22,11.18,22.8,10
2,0,0,6,2,6.32,22.8,10
0,0,0,0,8,8,34.67,10
1,0,8,2,29,21.1,34.67,10
2,0,0,19,1,19.03,34.67,10
0,0,0,0,7,7,31.76,10
1,0,7,2,28,21.1,31.76,10
2,0,0,15,2,15.13,31.76,10
0,0,0,0,19,19,49.04,10
1,0,19,2,38,19.1,49.04,10
2,0,0,31,0,31,49.04,10
0,0,0,0,13,13,36.4,10
1,0,13,2,29,16.12,36.4,10
2,0,0,22,2,22.09,36.4,10
0,0,0,0,13,13,38.29,10
1,0,13,0,29,16,38.29,10
2,0,0,25,2,25.08,38.29,10
0,0,0,0,11,11,33.6,10
1,0,11,1,27,16.03,33.6,10
2,0,0,20,2,20.1,33.6,10
0,0,0,0,11,11,22.83,10
1,0,11,1,20,9.06,22.83,10
2,0,0,11,2,11.18,22.83,10
0,0,0,0,18,18,31.38,10
1,0,18,0,29,11,31.38,10
2,0,0,12,1,12.04,31.38,10
0,0,0,0,6,6,29.83,10
1,0,6,2,23,17.12,29.83,10
2,0,0,19,2,19.1,29.83,10
0,0,0,0,21,21,48.37,10
1,0,21,1,42,21.02,48.37,10
2,0,0,24,2,24.08,48.37,10
0,0,0,0,20,20,35.69,10
1,0,20,2,35,15.13,35.69,10
2,0,0,7,2,7.28,35.69,10
0,0,0,0,20,20,45.8,10
1,0,20,0,37,17,45.8,10
2,0,0,27,1,27.02,45.8,10
0,0,0,0,12,12,22.8,10
1,0,12,2,18,6.32,22.8,10
2,0,0,14,0,14,22.8,10
0,0,0,0,19,19,49.74,10
1,0,19,0,43,24,49.74,10
2,0,0,25,1,25.02,49.74,10
0,0,0,0,16,16,40.31,10
1,0,16,1,37,21.02,40.31,10
2,0,0,16,2,16.12,40.31,10
0,0,0,0,8,8,32.8,10
1,0,8,1,26,18.03,32.8,10
2,0,0,20,1,20.02,32.8,10
0,0,0,0,23,23,43.38,10
1,0,23,0,39,16,43.38,10
2,0,0,19,2,19.1,43.38,10
0,0,0,0,18,18,34.18,10
1,0,18,2,32,14.14,34.18,10
2,0,0,12,2,12.17,34.18,10
0,0,0,0,25,25,47.51,10
1,0,25,2,41,16.12,47.51,10
2,0,0,24,1,24.02,47.51,10
0,0,0,0,13,13,50.99,10
1,0,13,1,38,25.02,50.99,10
2,0,0,34,1,34.01,50.99,10
0,0,0,0,16,16,30.46,10
1,0,16,2,28,12.17,30.46,10
2,0,0,12,0,12,30.46,10
0,0,0,0,20,20,44.94,10
1,0,20,0,42,22,44.94,10
2,0,0,16,2,16.12,44.94,10
0,0,0,0,15,15,35.11,10
1,0,15,2,33,18.11,35.11,10
2,0,0,12,2,12.17,35.11,10
0,0,0,0,13,13,30.89,10
1,0,13,0,27,14,30.89,10
2,0,0,15,2,15.13,30.89,10
0,0,0,0,23,23,36.72,10
1,0,23,2,32,9.22,36.72,10
2,0,0,18,2,18.11,36.72,10
0,0,0,0,20,20,48.17,10
1,0,20,1,36,16.03,48.17,10
2,0,0,32,2,32.06,48.17,10
0,0,0,0,14,14,28.18,10
1,0,14,1,25,11.05,28.18,10
2,0,0,13,1,13.04,28.18,10
0,0,0,0,8,8,30,10
