@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute Class {1,2,3,4}

@data
0.945,0.975,1.712,1.686,1.679,1.687,5,2.955,2.389,2.816,2.791,5,5,5,5,0.608,0.595,0.6,0.619,0.644,0.944,0.928,0.917,0.926,1
0.959,0.987,1.724,1.691,1.683,1.695,5,1.741,2.935,2.795,2.78,2.823,5,5,5,0.603,0.591,0.597,0.624,0.64,0.959,0.94,0.929,1.012,1
1.804,1,1.973,1.696,1.688,1.703,5,2.937,2.925,2.782,2.767,2.806,5,5,5,0.599,0.586,0.592,0.613,0.644,0.973,0.953,0.942,0.954,1
0.987,1.015,1.734,1.702,1.694,1.712,5,2.927,2.915,2.767,2.752,5,5,5,5,0.593,0.581,0.589,0.617,0.632,0.985,0.968,0.957,0.969,1
1.003,1.027,1.741,1.711,1.703,2.096,5,2.916,2.904,2.751,2.736,5,5,5,5,0.588,0.575,0.587,0.612,0.63,1.001,0.984,0.973,1.02,1
1.02,1.047,1.744,1.717,1.71,1.719,5,2.905,2.893,2.823,2.719,5,5,5,5,0.582,0.57,0.58,1.258,0.62,1.017,1.004,0.99,1.036,1
1.034,1.061,1.751,1.727,1.714,1.723,5,1.768,2.881,2.888,2.702,2.748,5,5,5,0.576,0.564,0.575,1.27,0.615,1.034,1.021,1.007,1.019,1
1.054,1.081,1.774,1.734,1.721,1.732,5,1.768,2.869,2.877,2.684,2.72,5,5,5,0.57,0.557,0.565,0.59,0.608,1.052,1.039,1.025,1.042,1
1.843,1.472,2.06,1.739,1.728,1.74,5,1.773,2.858,2.865,2.665,2.701,5,5,5,0.564,0.551,0.562,0.58,0.601,1.074,1.054,1.043,1.079,1
1.86,1.121,2.079,1.745,1.735,1.749,5,2.859,2.845,2.856,2.647,2.682,5,5,5,0.561,0.545,0.558,0.574,0.595,1.274,1.073,1.061,1.084,1
1.144,1.139,2.096,1.753,1.745,1.751,5,1.79,2.833,2.843,2.628,2.678,5,5,5,0.555,0.538,0.558,1.316,0.589,1.287,1.092,1.083,1.092,1
1.131,2.161,2.112,1.76,1.75,1.755,5,1.8,2.82,2.831,2.609,2.641,2.943,5,5,0.548,0.531,0.575,0.607,0.582,1.303,1.111,1.1,3.487,1
1.166,2.194,2.13,1.768,1.757,1.766,5,1.805,2.808,2.711,2.589,2.601,2.932,5,5,0.542,0.525,0.538,0.597,0.572,1.153,1.133,1.119,1.159,1
1.199,1.193,2.147,1.775,1.765,1.773,2.055,1.811,2.795,2.588,2.569,2.601,2.904,5,5,0.535,0.518,0.529,1.359,0.568,1.172,1.153,1.139,1.164,1
1.187,2.231,2.167,1.779,1.772,1.778,2.05,1.822,2.782,2.568,2.55,2.564,2.878,5,5,0.529,0.512,0.523,0.545,0.562,1.189,1.341,1.158,1.18,1
1.418,1.457,1.273,1.787,1.779,1.791,2.04,1.829,2.769,2.548,2.53,2.538,2.857,5,5,0.522,0.506,0.512,0.584,0.552,1.208,1.356,1.178,1.189,1
1.431,1.466,1.299,1.797,1.787,1.87,2.038,1.836,2.756,2.767,2.51,2.519,2.836,5,5,0.516,0.499,0.512,0.592,0.546,1.225,1.371,1.197,1.296,1
1.274,1.274,1.838,1.802,1.794,1.803,2.043,1.843,2.744,2.755,2.491,2.495,2.518,5,5,0.513,0.493,0.503,0.613,0.539,1.248,1.234,1.217,1.249,1
1.29,1.287,1.555,1.812,1.801,1.813,5,1.847,2.731,2.492,2.471,2.478,2.797,5,5,0.511,0.487,0.496,0.576,0.533,1.268,1.254,1.237,1.272,1
1.307,1.316,1.556,1.82,1.809,1.82,5,1.855,2.719,2.733,2.451,2.459,3.007,5,5,0.536,0.481,0.486,0.547,0.525,1.285,1.271,1.26,1.314,4
1.32,1.352,1.569,1.827,1.816,1.833,5,1.861,2.706,2.721,2.431,2.435,2.99,5,5,5,0.475,0.479,0.511,0.519,1.309,1.288,1.276,1.32,4
1.339,1.548,2.298,1.834,1.823,1.873,5,1.871,2.694,2.43,2.411,2.415,5,5,5,5,0.472,0.47,0.498,0.512,1.329,1.308,1.296,1.31,4
1.355,1.558,2.318,1.841,1.831,1.884,5,1.879,2.682,2.411,2.391,2.392,2.414,2.93,5,5,0.466,0.464,0.488,0.505,1.348,1.331,1.316,1.33,4
1.374,1.409,2.332,1.849,1.838,1.89,5,1.885,2.67,2.392,2.372,2.373,2.394,5,5,5,0.468,0.458,0.482,0.499,1.368,1.35,1.335,1.346,4
1.386,1.421,2.378,1.856,1.844,1.894,5,1.891,2.659,2.674,2.354,2.354,2.372,5,5,5,1.883,0.452,0.467,0.493,1.386,1.369,1.353,1.361,4
1.403,1.444,2.394,1.865,1.85,1.893,1.906,1.894,2.649,2.663,2.337,2.337,2.355,5,5,5,0.462,0.448,0.464,0.487,1.404,1.386,1.371,1.378,4
1.416,1.46,2.408,1.868,1.856,1.881,5,1.9,2.639,2.343,2.32,2.32,2.338,2.857,5,5,0.46,0.444,0.46,0.479,1.421,1.403,1.388,1.395,4
1.429,1.476,1.487,1.874,1.862,1.877,1.892,1.905,2.629,2.327,2.304,2.304,2.321,2.838,5,5,5,0.441,0.509,0.477,1.434,1.419,1.404,1.412,4
1.444,1.492,1.502,1.882,1.867,1.931,1.925,1.91,2.506,2.312,2.288,2.288,2.306,2.823,5,5,5,0.439,0.455,0.609,1.452,1.435,1.419,1.423,4
1.462,1.638,1.525,1.884,1.872,1.904,1.926,1.918,2.611,2.294,2.274,2.274,2.291,2.822,5,5,5,0.44,0.45,0.607,1.468,1.45,1.434,1.438,4
1.474,1.648,2.46,1.889,1.876,1.884,1.906,1.921,2.494,2.281,2.261,2.258,2.278,2.812,5,5,5,0.439,0.474,0.612,1.481,1.463,1.447,1.451,4
1.487,1.657,2.471,1.892,1.881,1.888,1.906,1.922,2.476,2.269,2.248,2.248,2.265,5,5,5,5,0.445,0.491,0.623,1.493,1.476,1.459,1.464,4
1.499,1.669,1.552,1.897,1.884,1.891,1.931,1.929,2.471,2.258,2.236,2.233,2.253,5,5,5,5,0.45,0.47,0.61,1.505,1.487,1.471,1.475,4
1.509,1.56,1.559,1.9,1.888,1.892,1.914,1.935,2.465,2.595,2.225,2.222,2.242,2.767,5,5,5,0.449,0.477,0.635,1.52,1.502,1.482,1.487,4
1.519,1.57,1.566,1.904,1.891,1.896,1.914,2.584,2.461,2.245,2.215,2.214,2.231,5,5,5,5,5,0.459,0.603,1.531,1.513,1.493,1.497,4
1.532,1.696,1.576,1.91,1.895,1.899,1.917,2.578,2.571,2.229,2.205,2.205,2.221,5,5,5,5,5,0.466,0.61,1.544,1.522,1.503,1.507,4
1.547,1.956,1.581,1.914,1.898,1.902,1.919,2.571,2.446,2.392,2.196,2.195,2.212,2.743,5,5,5,5,0.445,0.564,1.55,1.531,1.512,1.516,4
1.548,1.592,1.592,1.917,1.901,1.904,1.922,2.566,2.441,2.216,2.188,2.184,2.201,2.731,5,5,5,5,0.441,0.616,0.75,1.542,1.52,1.52,4
1.553,1.962,1.592,1.919,1.906,1.906,1.92,2.567,2.56,2.571,2.184,2.179,2.198,2.727,5,5,5,5,0.437,0.613,0.755,1.545,1.525,1.525,4
1.569,1.963,1.591,1.924,1.907,1.904,1.921,2.567,2.56,2.572,2.186,2.181,2.194,5,5,5,5,5,0.436,0.598,0.741,1.547,1.525,1.525,4
1.575,1.969,1.591,1.922,1.907,1.904,1.924,2.568,2.564,2.572,2.193,2.181,2.194,5,5,5,5,5,0.436,0.598,0.741,1.549,1.525,1.525,4
1.562,1.963,1.592,1.921,1.904,1.904,1.951,2.567,2.56,2.574,2.19,2.179,2.194,5,5,5,5,5,0.436,0.598,0.755,1.549,1.525,1.525,4
1.57,1.963,1.592,1.921,1.904,1.904,1.927,2.567,2.563,2.574,2.187,2.179,2.194,2.714,5,5,5,5,0.436,0.598,0.741,1.55,1.525,1.525,4
1.557,1.963,1.592,1.921,1.907,1.904,1.951,2.568,2.563,2.618,2.186,2.181,2.193,5,5,5,5,5,0.436,0.598,0.758,1.55,1.526,1.526,4
1.556,1.961,1.59,1.922,1.908,1.908,1.927,2.567,2.562,2.573,2.185,2.177,2.193,5,5,5,5,5,0.436,0.599,0.759,1.551,1.527,1.527,4
1.675,1.974,1.595,1.923,1.909,1.905,1.922,2.565,2.561,2.572,2.185,2.174,2.189,5,5,5,5,5,0.436,0.6,0.761,1.551,1.53,1.53,4
1.554,1.975,1.6,1.925,1.911,1.907,1.933,2.563,2.555,2.572,2.273,2.169,2.184,5,5,5,5,5,0.436,0.571,0.76,1.556,1.535,1.534,4
1.553,1.985,1.602,1.927,1.913,1.909,1.931,2.562,2.551,2.563,2.261,2.163,2.178,2.729,5,5,5,5,0.436,0.529,0.743,1.566,1.544,1.54,4
1.559,1.735,1.609,1.934,1.916,1.911,1.93,2.559,2.547,2.559,2.227,2.155,2.17,2.705,5,5,5,5,5,0.507,0.747,1.573,1.552,1.547,1
1.564,1.737,1.619,1.943,1.918,1.914,1.932,2.554,2.542,2.554,2.193,2.147,2.161,2.687,5,1.719,5,5,0.444,0.505,0.752,1.584,1.559,1.555,4
1.572,1.74,1.626,1.974,1.948,1.916,1.931,2.549,2.537,2.545,2.157,2.138,2.15,2.678,5,5,5,5,0.442,0.508,0.712,1.593,1.568,1.563,4
1.581,1.749,1.631,3.087,1.954,1.919,1.934,1.978,2.535,2.54,2.227,2.129,2.143,2.165,5,1.733,5,5,3.086,0.487,0.673,1.606,1.577,1.572,4
1.591,2.041,1.648,2.602,2.013,1.921,1.936,1.977,2.529,2.534,2.18,2.119,2.132,2.151,5,1.723,5,5,3.098,0.486,0.669,1.678,1.588,1.582,4
1.602,1.625,1.655,2.611,1.942,1.924,1.942,1.982,2.522,2.527,2.218,2.107,2.121,2.14,5,1.709,5,5,3.102,0.495,0.645,1.687,1.599,1.593,1
1.613,1.636,1.667,2.618,1.963,1.927,1.945,1.985,2.516,2.392,2.214,2.096,2.109,2.13,3.819,1.737,5,5,3.109,3.091,0.638,1.697,1.61,1.605,3
1.623,1.643,1.678,2.623,1.966,1.93,2.019,1.987,2.381,2.511,2.098,2.085,2.159,2.116,3.806,1.726,5,5,3.113,3.097,0.647,1.706,1.622,1.615,3
1.634,1.653,1.691,2.654,2.035,1.932,2.018,1.989,1.996,2.503,2.182,2.074,2.109,2.105,3.784,1.726,5,5,3.12,0.457,0.664,1.716,1.632,1.626,4
1.645,1.664,2.627,2.663,1.969,1.935,5,1.991,1.995,2.369,2.072,2.062,2.097,2.093,3.771,1.715,5,5,3.137,0.458,0.674,1.727,1.647,1.638,4
1.659,1.679,2.637,2.67,1.998,1.937,2.014,1.994,1.998,2.488,2.156,2.049,2.061,2.079,3.76,1.723,5,1.48,5,0.462,0.616,1.739,1.661,1.652,4
1.673,1.693,1.727,2.681,2.046,1.939,5,2.017,2.478,2.479,2.047,2.035,2.047,2.065,3.75,1.788,5,1.477,5,0.473,0.624,1.751,1.672,1.665,4
1.686,1.706,2.659,2.695,5,1.942,5,1.998,2.002,2.471,2.034,2.021,2.091,2.052,2.605,1.769,5,1.474,5,0.492,0.634,1.764,1.688,1.679,4
1.699,1.719,2.67,2.699,1.962,1.945,2.015,1.997,2.001,2.462,2.018,2.008,2.071,2.035,3.731,1.757,5,1.477,5,0.481,0.667,1.745,1.698,1.692,4
1.712,1.732,2.681,2.71,2.06,1.948,2.011,2.006,2.319,2.454,2.004,1.995,2.057,2.024,3.729,1.754,5,1.464,5,3.155,0.599,1.756,1.715,1.705,3
1.726,1.745,2.692,2.722,1.975,1.95,2.014,1.982,2.01,2.448,1.99,1.981,2.04,2.013,2.147,5,5,1.455,5,3.167,0.606,1.766,1.728,1.719,3
1.739,1.758,1.795,2.725,1.961,1.953,5,1.981,2.011,2.438,1.978,1.968,1.998,2.001,2.137,5,1.556,1.452,5,3.181,0.62,0.894,1.741,1.731,3
1.751,1.77,1.803,2.731,1.965,1.955,2.013,1.986,2.008,2.43,1.966,1.956,1.989,1.988,2.127,1.738,1.459,1.447,5,5,0.634,0.909,1.757,1.744,3
1.763,1.782,1.812,2.74,1.966,1.957,2.013,2.43,2.006,2.426,1.953,1.943,1.963,2.261,2.505,1.729,1.455,1.446,5,5,0.642,1.8,1.766,1.756,3
1.776,1.795,1.826,2.775,1.968,1.959,2.022,1.984,2.411,2.287,1.941,1.931,1.95,2.248,2.491,1.473,1.451,1.444,5,5,0.601,1.813,1.779,1.769,3
1.789,1.808,1.839,2.785,1.97,1.961,2.025,2.013,2.02,2.41,1.928,1.918,1.937,2.236,2.479,1.472,1.448,1.442,5,5,0.612,1.826,1.791,1.782,3
1.803,1.822,1.853,2.775,1.977,1.963,2.018,2.044,2.394,2.404,1.914,1.905,1.927,2.227,2.471,1.473,1.447,1.441,5,5,0.623,1.836,1.805,1.795,3
1.817,1.837,1.864,2.789,2.001,1.965,2.071,2.018,2.385,2.396,1.9,1.891,1.901,1.921,2.072,1.468,1.446,1.437,5,5,0.636,1.848,1.818,1.809,3
1.831,1.851,1.88,2.804,2.002,1.966,1.981,2.017,2.025,2.172,1.885,1.877,1.887,1.905,1.938,1.469,1.441,1.435,5,5,0.633,1.866,1.832,1.823,3
1.847,1.867,1.896,3.254,1.993,1.969,1.983,1.931,2.224,2.154,1.877,1.862,1.873,1.891,1.919,1.467,1.44,1.434,1.96,5,0.658,1.913,1.846,1.838,3
1.865,1.886,1.912,2.027,2.007,1.971,1.986,1.919,2.211,2.107,1.884,1.848,1.859,1.881,1.909,1.612,1.444,1.433,1.447,1.95,0.621,1.89,1.858,1.853,3
1.88,1.905,1.931,2.024,1.982,1.974,1.989,2.351,2.211,2.095,1.845,1.833,1.845,1.867,1.892,1.607,1.492,1.431,1.449,1.96,0.634,1.898,1.872,1.868,3
1.897,1.925,1.948,1.998,1.981,1.977,1.996,2.341,2.194,2.112,1.826,1.818,1.83,2.39,1.882,1.593,1.443,1.43,1.445,5,0.647,1.905,1.884,1.883,3
1.913,1.951,1.967,1.996,1.98,1.979,1.999,1.878,2.333,1.837,1.808,1.804,1.816,1.847,1.872,1.568,1.434,1.431,1.444,5,0.66,1.919,1.898,1.899,3
1.927,2.852,2.852,1.997,1.982,1.985,2.003,2.322,2.334,1.815,1.791,1.79,1.807,1.834,5,1.577,1.432,1.43,1.444,1.992,0.673,1.931,1.912,1.916,3
1.956,2,2.863,1.996,1.984,1.989,2.341,2.036,2.086,1.794,1.776,1.777,1.798,2.35,5,1.517,1.429,1.431,1.447,5,0.702,1.941,1.925,1.93,3
1.969,2.01,2.044,1.997,1.986,2.006,2.332,1.828,2.327,1.778,1.762,1.766,1.785,2.337,5,1.44,1.423,1.44,2.807,2.012,0.711,1.953,1.938,1.961,3
1.977,2.013,2.032,1.999,1.989,2.029,2.317,1.805,1.787,1.759,1.748,1.77,2.078,2.325,1.686,1.432,1.417,1.432,2.799,2.016,0.748,1.962,1.951,1.973,3
1.992,2.022,2.026,2,1.991,2,2.038,1.786,1.765,1.745,1.734,1.743,2.065,2.314,1.677,1.426,1.415,1.424,2.794,2.023,0.829,1.974,1.964,1.98,3
2.004,2.034,2.067,2.002,1.994,2.003,2.039,1.77,1.75,1.731,1.721,1.73,2.052,2.306,1.658,1.425,1.416,1.422,2.792,5,0.843,1.99,1.977,1.988,3
2.023,2.044,2.087,2.033,1.997,2.009,2.032,1.757,1.748,1.716,1.707,1.715,1.747,2.296,1.646,1.431,1.413,1.421,1.444,5,0.856,2.003,1.991,2.002,3
2.09,2.063,5,2.009,2.004,2.017,2.274,2.06,1.845,1.706,1.694,1.706,1.727,2.281,1.637,1.423,1.41,1.422,1.447,0.664,1.124,2.012,2.004,2.019,1
2.087,2.092,2.226,2.01,2.009,2.023,2.049,2.071,1.717,1.697,1.683,1.695,1.72,2.27,1.524,1.427,1.407,1.423,5,0.665,1.136,2.021,2.02,2.037,1
2.068,2.961,2.026,2.01,2.014,2.282,2.062,2.089,1.69,1.675,1.671,1.687,1.72,2.26,1.425,1.408,1.413,1.424,1.45,0.675,1.15,2.03,2.034,2.052,1
2.073,2.135,2.029,2.014,2.023,2.269,2.256,2.076,1.676,1.659,1.662,1.677,1.727,2.255,1.418,1.4,1.403,2.76,5,0.686,1.513,2.042,2.047,2.089,1
2.074,2.172,2.03,2.019,2.035,2.06,2.097,1.679,1.658,1.646,1.651,1.666,2.229,2.254,1.416,1.394,1.433,2.75,2.155,0.693,1.525,2.053,2.068,4.508,1
2.077,5,2.034,2.024,2.036,2.051,2.235,1.665,1.646,1.634,1.646,1.662,1.699,5,1.403,1.389,1.406,1.417,2.169,0.696,1.528,2.064,2.073,2.094,1
2.078,5,2.066,2.03,2.04,2.059,2.085,1.649,1.633,1.622,1.672,1.648,2.206,5,1.393,1.38,1.392,2.74,2.173,0.795,1.541,2.075,2.082,2.104,1
2.141,5,2.052,2.036,2.047,2.073,2.088,1.635,1.62,1.61,1.62,1.635,2.193,1.583,1.413,1.374,1.384,1.416,2.168,0.805,1.557,2.087,2.097,2.123,1
2.098,5,2.051,2.043,2.058,2.236,2.088,1.621,1.613,1.598,1.609,1.628,2.183,1.571,1.414,1.368,1.381,1.408,2.176,0.819,2.107,2.099,2.11,2.131,1
2.171,2.075,2.057,2.052,2.264,2.223,2.215,1.607,1.595,1.586,1.597,1.621,2.165,1.556,1.41,1.363,1.378,1.4,2.185,0.83,2.116,2.112,2.124,3.053,1
2.103,2.08,2.063,2.062,2.086,1.682,2.212,1.755,1.578,1.573,1.585,1.894,2.153,1.545,1.359,1.355,1.387,1.412,2.197,0.915,2.126,2.125,2.141,3.063,3
3.097,2.093,2.074,2.077,2.105,1.667,1.605,1.58,1.565,1.56,1.576,1.443,1.802,5,1.345,1.344,2.706,5,2.208,0.982,2.138,2.139,2.156,3.077,3
2.12,2.105,2.086,2.096,2.252,2.212,2.232,1.561,1.551,1.546,1.866,1.425,1.781,5,1.332,1.333,5,5,2.197,2.168,2.152,2.156,2.168,2.159,3
2.136,2.112,2.1,2.117,2.25,2.211,1.944,1.545,1.533,1.535,1.843,1.416,1.377,5,1.318,1.319,2.68,5,2.203,0.88,2.166,2.171,2.193,2.171,1
2.145,2.125,2.113,2.135,2.242,2.077,1.566,1.53,1.517,1.518,1.822,2.074,1.354,5,1.304,1.333,2.672,5,2.215,2.192,2.18,2.189,2.273,2.186,3
2.154,2.137,2.127,2.228,2.233,1.598,1.555,1.514,1.503,1.507,1.799,2.054,1.329,1.325,1.29,5,2.659,5,2.224,2.204,2.193,2.206,2.23,3.15,3
2.166,2.154,2.141,2.248,2.252,2.035,1.527,1.496,1.488,1.503,1.777,2.033,1.311,1.297,1.277,1.291,2.641,5,2.236,2.217,2.207,2.268,2.233,2.203,3
5,2.168,2.155,2.168,2.229,1.571,1.727,1.482,1.475,1.494,1.759,2.017,1.298,1.275,1.263,1.292,2.63,5,2.254,2.229,2.22,2.232,2.257,2.228,3
2.353,2.185,2.169,2.183,2.206,2.21,1.498,1.469,1.462,1.487,1.741,1.998,1.286,1.274,1.249,1.259,1.28,5,2.272,1.292,2.232,2.242,2.696,2.298,3
2.484,5,2.183,2.204,2.215,1.915,1.481,1.465,1.454,1.463,1.724,1.981,2.007,5,1.236,1.247,1.269,5,5,1.297,2.244,2.255,2.271,2.305,3
2.385,2.378,2.2,2.211,2.22,2.033,1.715,1.469,1.443,1.453,1.497,1.963,1.981,5,1.223,1.234,2.598,5,5,1.305,2.255,2.267,2.29,2.315,3
2.527,2.314,2.213,2.225,2.229,1.725,1.713,1.478,1.432,1.441,1.696,1.601,1.344,1.252,1.21,1.222,2.595,5,2.31,1.312,2.266,2.278,2.301,2.327,3
2.248,2.231,2.227,2.24,2.228,1.719,1.711,1.427,1.423,1.432,1.682,1.568,1.29,1.215,1.201,1.211,5,5,2.327,1.319,2.276,2.292,2.313,2.283,3
2.257,2.24,2.239,2.25,2.233,1.714,1.71,1.414,1.414,1.424,1.669,1.559,1.316,1.199,1.19,1.206,5,5,2.312,2.29,2.289,2.305,3.294,2.369,3
2.267,2.251,2.252,2.267,1.737,1.71,1.58,1.405,1.409,1.417,1.662,1.541,1.302,1.183,1.181,1.199,5,2.349,2.316,2.298,2.298,2.316,2.368,5,3
2.278,2.266,2.268,2.272,1.728,1.708,1.71,1.395,1.413,1.416,1.875,1.539,1.278,1.17,1.182,5,5,2.352,2.323,2.304,2.307,2.325,3.323,5,3
2.289,2.281,2.298,2.278,1.724,1.706,1.416,1.383,1.414,1.418,1.871,1.193,1.172,1.157,1.168,2.545,5,1.762,2.327,2.315,2.326,2.366,2.383,5,3
2.304,2.287,2.313,2.277,1.72,1.703,1.41,1.375,1.393,1.411,1.857,1.176,1.156,1.144,5,2.532,2.386,1.772,2.334,2.319,2.337,4.679,3.348,5,3
2.312,2.298,2.323,2.278,1.716,1.703,1.385,1.367,1.379,1.432,1.843,5,1.143,1.132,1.144,1.157,2.395,2.358,2.341,2.326,2.338,4.159,2.396,5,3
2.32,2.308,2.318,2.254,2.245,1.653,1.373,1.36,1.37,1.585,1.417,1.877,1.13,1.12,1.133,1.149,1.11,2.364,2.344,2.333,2.345,4.169,2.399,5,3
2.346,2.32,2.33,2.257,2.054,1.707,1.366,1.353,1.363,1.567,1.415,1.844,1.137,1.108,1.118,1.139,1.077,2.366,2.35,2.34,2.35,4.183,2.398,5,3
2.354,2.332,2.339,2.296,2.263,1.706,1.359,1.346,1.357,1.559,1.807,1.858,1.117,1.096,1.107,1.128,1.074,2.375,2.357,2.347,2.358,4.198,2.41,5,3
2.35,2.345,2.354,2.302,1.715,1.611,1.415,1.34,1.352,1.554,1.413,1.805,1.11,1.083,1.095,1.095,1.068,2.38,0.844,2.355,2.365,4.701,2.413,5,1
2.359,2.358,2.025,2.267,1.716,1.554,1.465,1.334,1.349,1.55,1.413,1.178,1.083,1.071,1.087,2.48,1.065,5,0.848,2.362,2.376,3.495,2.429,5,1
2.354,2.375,2.035,2.27,1.714,1.352,1.339,1.331,1.462,1.536,1.769,1.152,1.06,1.059,1.083,5,1.061,1.082,0.814,2.369,2.384,3.504,2.448,2.413,1
2.357,2.388,2.364,1.737,1.716,1.341,1.327,1.327,1.518,1.647,1.759,1.059,1.046,1.046,5,5,1.057,1.075,0.82,2.378,2.395,3.514,3.468,2.405,1
2.352,2.394,2.369,1.729,1.717,1.335,1.321,1.325,1.51,1.74,1.395,1.044,1.032,1.033,5,5,1.056,2.398,0.82,2.384,2.405,3.474,5,2.454,1
2.367,2.42,2.369,2.292,1.718,1.325,1.316,1.325,1.498,1.727,1.752,1.026,1.017,1.043,5,5,1.051,4.245,0.859,2.39,2.411,3.491,3.56,2.427,1
2.427,2.402,2.311,2.091,1.729,1.32,1.311,1.324,1.484,1.714,5,1.01,0.999,1.009,5,1.061,1.049,5,0.825,2.398,4.272,3.501,3.522,2.438,1
2.388,2.413,2.318,1.37,1.736,1.315,1.307,1.321,1.477,1.701,1.714,0.993,0.982,0.991,5,1.048,1.042,2.424,0.828,2.405,4.282,3.515,2.489,2.453,1
2.443,2.424,2.332,1.361,1.334,1.311,1.299,1.343,1.468,1.687,1.697,0.975,0.965,0.974,5,1.033,1.052,5,0.831,2.417,4.296,3.53,2.492,2.47,1
2.452,2.437,2.341,1.353,1.329,1.306,1.296,1.307,1.461,1.673,0.983,0.957,0.947,0.957,0.989,1.024,5,5,0.829,2.421,2.44,3.546,2.513,2.488,1
2.466,2.448,2.353,1.349,1.583,1.303,1.292,1.303,1.549,1.659,0.96,0.938,0.929,0.941,5,1.012,1.085,5,0.828,5,2.441,3.558,2.528,2.509,1
2.483,2.463,2.366,1.769,1.322,1.299,1.289,1.298,1.645,1.645,0.945,0.919,0.91,0.92,5,1.002,1.009,5,0.83,5,4.354,3.574,2.55,2.528,1
2.517,2.496,2.38,1.342,1.319,1.297,1.286,1.297,1.634,1.634,1.673,0.901,0.891,0.901,0.931,0.992,1.009,0.846,0.833,5,4.8,3.59,2.562,2.541,2
2.512,2.507,2.4,1.336,1.568,1.293,1.283,1.292,1.62,1.621,1.636,0.881,0.872,0.882,5,0.983,1.005,0.842,0.835,5,4.812,3.605,2.587,2.563,2
2.527,2.637,2.491,1.333,1.579,1.291,1.28,1.289,1.582,1.604,1.622,0.862,0.853,0.863,5,0.902,2.369,0.842,0.835,5,4.392,3.621,2.606,2.582,2
2.543,2.653,2.505,1.334,1.559,1.288,1.278,1.286,1.563,1.59,0.865,0.843,0.834,0.844,5,0.895,1.043,0.845,0.837,5,4.402,3.641,2.62,2.605,2
2.562,2.641,2.435,1.335,1.308,1.286,1.275,1.284,1.581,1.58,0.848,0.823,0.814,0.823,0.86,0.914,0.957,0.848,0.84,5,4.413,3.66,2.643,2.625,2
2.577,2.564,2.449,1.33,1.588,1.284,1.273,1.282,1.568,1.565,1.59,0.804,0.796,0.805,5,0.91,0.954,0.851,0.843,0.857,4.43,3.672,2.661,2.643,2
2.591,2.664,2.464,1.329,1.305,1.282,1.271,1.283,1.558,1.558,0.815,0.786,0.78,0.789,5,0.933,0.945,0.854,0.845,5,4.438,3.684,2.687,2.671,2
2.595,2.58,2.468,1.334,1.309,1.285,1.277,1.308,1.556,1.556,1.575,0.785,0.775,0.783,5,0.935,0.93,0.857,0.844,0.904,4.44,3.686,3.743,2.661,2
2.594,2.576,2.464,1.337,1.848,1.288,1.279,1.303,1.556,1.557,3.56,0.789,0.778,0.801,5,0.914,0.93,0.858,0.843,0.853,4.444,3.687,3.732,2.662,2
2.595,2.574,2.462,1.843,1.847,1.289,1.28,1.291,1.448,1.559,3.563,0.792,0.78,0.803,5,0.914,0.928,0.944,0.842,0.852,4.438,3.681,3.699,2.659,2
2.591,2.573,2.464,1.343,1.846,1.292,1.28,1.288,1.56,1.56,1.581,0.794,0.782,0.802,5,0.914,0.928,0.948,0.841,0.848,4.437,3.683,3.725,2.658,2
2.601,2.573,2.464,1.347,1.627,1.293,1.28,1.289,1.453,1.561,1.575,0.794,0.783,0.802,5,0.914,0.928,0.944,0.841,0.847,4.433,3.68,3.725,2.658,2
2.644,2.574,2.465,1.846,1.844,1.295,1.281,1.286,1.454,1.561,1.575,0.794,0.782,0.798,5,0.917,0.927,0.937,0.844,0.846,4.437,3.728,3.725,2.656,2
2.644,2.578,2.468,1.847,1.843,1.295,1.282,1.286,1.454,1.561,1.572,0.794,0.782,0.794,5,0.918,0.926,0.936,0.844,0.846,4.436,3.728,3.728,2.659,2
2.644,2.585,2.465,1.847,1.844,1.296,1.282,1.283,1.455,1.562,1.572,0.794,0.782,0.798,5,0.918,0.885,0.936,0.843,0.842,4.436,3.728,3.727,2.657,2
2.644,2.588,2.466,1.851,1.843,1.297,1.283,1.283,1.455,1.562,1.573,0.794,0.783,0.794,5,5,0.889,0.935,0.85,0.845,4.435,3.724,3.678,2.66,2
2.644,2.582,2.466,2.232,1.701,1.299,1.284,1.284,1.459,1.563,1.573,0.795,0.786,0.788,5,0.953,0.888,0.935,0.873,0.841,4.435,3.724,3.678,2.664,2
2.644,2.589,2.467,2.233,1.723,1.303,1.288,1.284,1.391,1.563,1.573,0.796,0.783,0.787,5,0.944,0.879,0.937,0.965,0.84,4.436,3.726,3.679,2.668,2
2.645,2.644,2.47,2.237,1.844,1.304,1.289,1.285,1.395,1.564,1.576,0.797,0.784,0.787,5,0.937,0.889,0.933,0.855,0.838,4.441,3.735,3.675,2.655,2
